Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
GSY,Invesco Ultra Short Duration ETF,Bond,"$2,072,285,733.00",0.42%,"592,473",$50.17,-0.02%,No,No,0.12%,0.40%,2.09%,6.13%,7.90%,"-$4,969,681.00","$5,013,262.00","-$35,018,745.00","$1,044,053,244.00","$1,434,782,564.00","$1,625,080,870.00",Corporate Bonds,2008-02-12,0.25%,N/A,$1.11,2019-01-22,$0.12,2.22%,0.00,0.01,173,15.24%,35%,15%,1099,$49.93,$50.20,$50.16,$50.18,73.93,A,B,B-,A+,B+,A+,A,5.06,18.05%,34.97%,254.68,8.93%,2.24%
SLQD,iShares 0-5 Year Investment Grade Corporate Bond ETF,Bond,"$1,484,802,190.00",0.77%,"180,326",$49.91,-0.40%,No,No,0.14%,0.71%,2.31%,4.88%,7.74%,"$17,397,813.50","$9,951,336.00","$17,397,813.50","$755,566,399.50","$1,385,020,771.00","$1,470,382,271.00",Corporate Bonds,2013-10-15,0.06%,N/A,$1.27,2018-12-18,$0.12,2.53%,0.00,0.01,1478,3.25%,35%,15%,1099,$49.41,$50.05,$49.88,$49.94,65.87,B,B+,B+,B,A-,C+,A-,5.36,26.71%,43.59%,166.88,10.56%,4.54%
ICSH,iShares Ultra Short-Term Bond ETF,Bond,"$1,027,706,483.00",0.15%,"281,550",$50.15,-0.22%,No,No,-0.11%,0.10%,2.28%,4.87%,5.13%,"$90,225,728.50","$15,066,596.00","$60,189,893.00","$798,713,011.50","$968,830,605.50","$946,330,105.50",Money Market,2013-12-11,0.08%,N/A,$1.10,2018-12-18,$0.10,2.19%,0.00,0.03,178,70.67%,39%,20%,1099,$50.07,$50.26,$50.13,$50.17,57.69,B-,B-,B+,B,A,C,C,5.98,73.68%,65.56%,116.41,5.10%,1.70%
VNLA,Janus Short Duration Income ETF,Bond,"$958,551,656.00",0.52%,"284,416",$49.26,-0.12%,No,No,-0.09%,0.50%,1.75%,N/A,N/A,"$110,286,168.00",$0.00,"$107,835,701.50","$672,033,677.50","$933,016,102.50","$933,016,102.50",Corporate Bonds,2016-11-16,0.35%,N/A,$1.83,2018-12-27,$0.79,3.72%,13.77,0.07,197,55.67%,20%,39%,1099,$49.00,$49.37,$49.23,$49.28,59.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.49,41.35%,48.25%,159.44,6.00%,1.76%
CORP,PIMCO Investment Grade Corporate Bond Index Fund,Bond,"$649,496,826.00",2.17%,"78,239",$101.20,-0.44%,No,No,0.82%,1.90%,0.49%,10.08%,15.70%,"$9,951,086.00",$0.00,"$9,951,086.00","-$222,246,155.50","$410,999,018.00","$489,046,616.50",Corporate Bonds,2010-09-20,0.20%,Charles Schwab,$3.46,2018-12-28,$0.31,3.43%,0.00,0.05,405,9.68%,35%,15%,1099,$98.76,$101.31,$100.97,$101.36,71.55,B,B+,B,A-,B,B+,B,4.8,17.76%,28.04%,340.96,15.25%,3.85%
IGLB,iShares Long-Term Corporate Bond ETF,Bond,"$616,538,417.00",3.00%,"82,471",$57.99,-0.67%,No,No,1.08%,2.55%,-2.17%,15.00%,22.93%,"$51,153,719.00","$22,930,959.00","$45,477,052.00","$80,717,749.00","$80,717,749.00","$80,717,749.00",Corporate Bonds,2009-12-08,0.06%,N/A,$2.57,2018-12-18,$0.23,4.48%,0.00,0.13,1807,4.32%,N/A,N/A,N/A,$56.01,$58.11,$57.92,$58.11,67.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.2,57.48%,38.79%,605.5,19.99%,4.57%
SPLB,SPDR Portfolio Long Term Corporate Bond ETF,Bond,"$441,642,173.00",3.01%,"251,306",$26.15,-0.76%,No,No,1.34%,2.81%,-2.54%,16.65%,24.81%,"$53,357,187.00","-$7,745,825.00","$40,667,255.00","$53,438,430.00","$223,789,119.83","$223,789,119.83",Corporate Bonds,2009-03-10,0.07%,N/A,$1.14,2018-12-19,$0.10,4.36%,0.00,0.13,1422,5.62%,39%,20%,1099,$25.24,$26.16,$26.10,$26.20,66.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.2,50.23%,38.79%,546.03,20.36%,4.70%
IGHG,ProShares Investment Grade-Interest Rate Hedged,Bond,"$392,958,215.00",3.58%,"83,306",$73.68,0.07%,No,No,0.60%,3.75%,-2.72%,16.07%,8.87%,"$20,563,785.50",$0.00,"$41,863,413.50","-$77,560,706.25","$258,346,339.00","$381,812,839.00",Corporate Bonds,2013-11-05,0.30%,Charles Schwab,$2.94,2018-12-26,$0.30,4.00%,0.00,0.26,277,12.13%,35%,15%,1099,$70.91,$73.98,N/A,N/A,62.37,B-,B,C+,C,C+,A,B-,4.97,1.23%,32.48%,143.96,7.03%,1.31%
GIGB,Goldman Sachs Access Investment Grade Corporate Bond ETF,Bond,"$280,286,981.00",2.41%,"38,418",$48.41,-0.47%,No,No,0.62%,2.17%,0.59%,N/A,N/A,"-$60,056,225.00",$0.00,"-$60,056,225.00","$112,661,511.50","$230,350,556.00","$230,350,556.00",Corporate Bonds,2017-06-06,0.14%,N/A,$1.56,2018-12-27,$0.15,3.22%,0.00,0.01,954,5.74%,39%,20%,1099,$47.14,$48.53,$48.32,$48.48,71.69,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.14,16.44%,37.12%,187.37,12.01%,4.57%
LQDH,iShares Interest Rate Hedged Corporate Bond ETF,Bond,"$271,595,414.00",3.31%,"39,090",$93.67,0.28%,No,No,0.69%,3.30%,-2.04%,14.24%,N/A,"$87,016,133.50",$0.00,"$87,016,133.50","$189,152,606.00","$245,177,103.00","$264,165,603.00",Corporate Bonds,2014-05-27,0.24%,N/A,$3.05,2018-12-28,$0.27,3.27%,0.00,0.22,2,100.00%,35%,15%,1099,$90.61,$93.88,$93.43,$93.79,64.25,C+,B-,B-,C,B-,B+,C,N/A,N/A,N/A,N/A,N/A,N/A
QLTA,iShares Aaa - A Rated Corporate Bond ETF,Bond,"$246,736,749.00",1.96%,"77,611",$51.06,-0.41%,No,No,0.53%,1.78%,1.26%,7.01%,13.72%,"$37,624,862.50","$15,189,411.00","$12,625,442.50","$92,608,331.50","$174,211,884.50","-$151,671,115.50",Corporate Bonds,2012-02-14,0.15%,N/A,$1.55,2018-12-18,$0.14,3.05%,0.00,0.02,1426,5.36%,35%,15%,1099,$49.92,$51.19,$50.98,$51.17,70.35,B+,B,B+,A,B,B+,A-,5.58,82.24%,51.35%,211.26,13.72%,3.83%
IG,Principal Investment Grade Corporate Active ETF,Bond,"$228,523,800.00",2.47%,273,$24.69,-0.44%,No,No,0.75%,2.36%,N/A,N/A,N/A,$0.00,$0.00,$0.00,"$209,064,903.00","$209,064,903.00","$209,064,903.00",Corporate Bonds,2018-04-17,0.26%,N/A,$0.67,2018-12-27,$0.08,2.71%,0.00,0.15,200,18.76%,39%,20%,1099,$24.03,$24.77,$24.69,$24.69,72.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.16,17.12%,37.45%,429.59,17.68%,3.30%
RFCI,RiverFront Dynamic Core Income ETF,Bond,"$141,836,389.00",1.62%,"48,558",$24.04,-0.37%,No,No,0.75%,1.38%,1.68%,N/A,N/A,"-$11,906,730.00",$0.00,"-$11,906,730.00","$82,370,966.00","$140,119,837.00","$140,119,837.00",Corporate Bonds,2016-06-14,0.52%,N/A,$0.68,2019-01-17,$0.07,2.80%,0.00,-0.10,364,17.90%,39%,20%,1099,$23.62,$24.05,$24.02,$24.06,67.08,N/A,N/A,C+,N/A,N/A,N/A,N/A,5.32,57.28%,42.27%,248.93,8.17%,2.27%
PFIG,Invesco Fundamental Investment Grade Corporate Bond ETF,Bond,"$128,263,634.00",1.47%,"28,397",$24.94,-0.40%,No,No,0.75%,1.45%,1.84%,8.25%,13.02%,"$3,709,905.50",$0.00,"$1,234,081.50","$34,618,917.00","$93,518,691.50","$104,931,336.39",Corporate Bonds,2011-09-15,0.22%,N/A,$0.78,2019-01-22,$0.06,3.11%,0.00,0.03,585,6.93%,35%,15%,1099,$24.44,$24.97,$24.90,$24.99,67.38,B-,B-,B,A-,C+,B,B+,5.27,65.42%,40.91%,281.01,12.64%,5.15%
HSRT,Hartford Short Duration ETF,Bond,"$106,077,438.00",1.37%,"29,119",$40.07,-0.05%,No,No,0.31%,1.06%,N/A,N/A,N/A,$0.00,$0.00,$0.00,"$84,037,777.54","$84,037,777.54","$84,037,777.54",Corporate Bonds,2018-05-30,0.29%,N/A,$0.71,2019-01-24,$0.07,1.78%,0.00,0.07,234,56.69%,39%,20%,1099,$39.56,$40.26,$40.06,$40.08,77.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
VTC,Vanguard Total Corporate Bond ETF,Bond,"$102,100,000.00",2.37%,"9,361",$81.67,-0.61%,No,No,0.94%,2.21%,1.03%,N/A,N/A,"$12,048,000.00",$0.00,"$12,048,000.00","$60,521,250.00","$92,251,500.00","$92,251,500.00",Corporate Bonds,2017-11-09,0.07%,N/A,$2.84,2019-02-01,$0.23,3.46%,0.00,-0.12,4,100.00%,39%,20%,1099,$79.48,$81.68,$81.52,$81.87,74.82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SKOR,FlexShares Credit-Scored US Corporate Bond Index Fund,Bond,"$96,728,443.00",1.68%,"19,112",$49.67,-0.56%,No,No,0.41%,1.32%,2.32%,5.40%,N/A,"$4,879,978.00",$0.00,"$4,879,978.00","$43,845,929.00","$79,442,897.50","$91,965,342.50",Corporate Bonds,2014-11-12,0.22%,N/A,$1.39,2018-12-21,$0.11,2.79%,0.00,-0.04,351,8.30%,35%,15%,1099,$48.64,$49.83,$49.67,$49.67,68.01,B,C+,B,A+,B+,B,B,5.01,35.51%,33.50%,173.98,8.21%,5.12%
IGEB,iShares Edge Investment Grade Enhanced Bond ETF,Bond,"$93,690,912.00",1.96%,"23,611",$48.32,-0.54%,No,No,0.76%,1.98%,0.03%,N/A,N/A,"$21,408,841.50",$0.00,"$21,408,841.50","$83,803,595.50","$83,803,595.50","$83,803,595.50",Corporate Bonds,2017-07-11,0.18%,N/A,$1.70,2018-12-18,$0.14,3.52%,0.00,0.03,364,8.09%,39%,20%,1099,$47.13,$48.44,$48.25,$48.41,68.91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.84,6.16%,29.01%,368.13,14.34%,6.11%
IBD,Inspire Corporate Bond Impact ETF,Bond,"$66,315,158.00",1.23%,"14,995",$24.68,0.08%,No,No,1.10%,1.27%,0.95%,N/A,N/A,"$4,873,558.00",$0.00,"$4,873,558.00","$41,493,943.00","$64,050,673.00","$64,050,673.00",Corporate Bonds,2017-07-10,0.61%,N/A,$0.52,2019-01-29,$0.04,2.11%,0.00,-0.20,101,14.71%,39%,20%,1099,$23.74,$25.34,N/A,N/A,65.83,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.06,42.72%,34.83%,585.37,10.69%,8.98%
SUSB,iShares ESG 1-5 Year USD Corporate Bond ETF,Bond,"$63,961,517.00",0.92%,"21,690",$24.67,-0.32%,No,No,0.28%,0.71%,2.01%,N/A,N/A,"$11,034,634.50","$6,144,643.00","$9,813,851.50","$40,392,715.50","$55,297,371.00","$55,297,371.00",Corporate Bonds,2017-07-12,0.12%,N/A,$0.64,2018-12-18,$0.05,2.59%,0.00,-0.01,342,11.86%,39%,20%,1099,$24.42,$24.72,$24.63,$24.73,61.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.83,100.00%,99.48%,162.16,14.71%,4.40%
ARCM,Arrow Reserve Capital Management ETF,Bond,"$55,969,543.00",0.29%,"4,460",$99.93,-0.18%,No,No,-0.10%,0.21%,1.65%,N/A,N/A,"-$14,992,866.50","-$5,005,990.00","-$14,992,866.50","-$20,005,747.00","$33,215,267.50","$33,215,267.50",Corporate Bonds,2017-03-31,0.42%,N/A,$1.90,2018-12-24,$0.23,1.90%,0.00,0.01,58,56.67%,39%,20%,1099,$99.63,$100.15,$99.93,$99.93,59.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.4,37.59%,45.04%,71.62,11.83%,3.67%
IGBH,iShares Interest Rate Hedged Long-Term Corporate Bond ETF,Bond,"$46,992,155.00",3.32%,"30,382",$24.73,0.12%,No,No,0.69%,3.30%,-5.20%,18.85%,N/A,"$6,124,445.50","$6,124,445.50","$6,124,445.50","$9,801,995.50","$9,801,995.50","$9,801,995.50",Corporate Bonds,2015-07-22,0.16%,N/A,$1.00,2018-12-28,$0.12,4.07%,0.00,0.40,2,100.00%,N/A,N/A,N/A,$23.89,$24.81,N/A,N/A,59.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CBND,SPDR Bloomberg Barclays Corporate Bond ETF,Bond,"$46,610,634.00",2.00%,"14,834",$31.18,-0.35%,No,No,0.74%,1.80%,1.19%,8.90%,14.38%,"$3,054,064.00",$0.00,$0.00,"$27,930,410.00","$18,169,119.00","$18,563,391.00",Corporate Bonds,2011-04-06,0.06%,Charles Schwab,$1.10,2018-12-19,$0.10,3.54%,0.00,0.02,952,6.85%,35%,15%,1099,$30.37,$31.33,$31.12,$31.22,70.50,B,B-,B+,C+,B-,A-,A,5.24,61.68%,40.02%,361.6,13.09%,4.15%
FLDR,Fidelity Low Duration Bond Factor ETF,Bond,"$46,272,740.00",0.85%,"18,890",$50.13,-0.04%,No,No,0.24%,0.72%,N/A,N/A,N/A,"$18,694,368.75","$1,250,073.75","$18,694,368.75","$36,156,434.00","$36,156,434.00","$36,156,434.00",Corporate Bonds,2018-06-12,0.15%,N/A,$0.78,2019-01-29,$0.09,1.55%,0.00,-0.20,246,22.60%,39%,20%,1099,$49.69,$50.23,$50.08,$50.17,71.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.58,42.47%,51.47%,108.7,3.25%,1.01%
KORP,American Century Diversified Corporate Bond ETF,Bond,"$34,144,086.00",1.69%,"2,861",$48.92,-0.33%,No,No,0.52%,1.66%,1.25%,N/A,N/A,$0.00,$0.00,$0.00,"$21,763,180.00","$21,763,180.00","$21,763,180.00",Corporate Bonds,2018-01-11,0.45%,N/A,$1.43,2018-12-21,$0.14,2.94%,0.00,0.08,109,21.51%,39%,20%,1099,$48.02,$49.03,$48.88,$48.94,72.93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.5,1.37%,18.39%,232.88,6.22%,5.18%
SPXB,ProShares S&P 500 Bond ETF,Bond,"$28,215,033.00",2.24%,886,$80.86,-0.46%,No,No,0.70%,2.11%,N/A,N/A,N/A,$0.00,$0.00,$0.00,"$14,057,234.75","$14,057,234.75","$14,057,234.75",Corporate Bonds,2018-05-01,0.15%,N/A,$1.99,2018-12-26,$0.26,2.48%,0.00,-0.16,187,13.66%,39%,20%,1099,$78.81,$81.10,$80.86,$80.86,70.89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.92,12.78%,31.22%,119.81,10.30%,6.30%
LKOR,FlexShares Credit-Scored U.S. Long Corporate Bond Index Fund,Bond,"$27,503,356.00",3.62%,"9,968",$50.35,0.90%,No,No,2.13%,3.39%,-4.05%,13.33%,N/A,$0.00,$0.00,$0.00,"$7,738,086.50","$23,592,162.50","$23,592,162.50",Corporate Bonds,2015-09-23,0.22%,N/A,$2.05,2018-12-21,$0.18,4.06%,0.00,0.19,220,12.32%,39%,20%,1099,$47.78,$49.84,$50.35,$50.35,71.66,C+,C+,B,N/A,N/A,C,B-,5.02,37.38%,33.68%,334.72,14.73%,6.58%
JIGB,JPMorgan Corporate Bond Research Enhanced ETF,Bond,"$25,618,072.00",2.64%,N/A,$51.44,-0.10%,No,No,1.04%,2.40%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Corporate Bonds,2018-12-12,0.14%,N/A,$0.27,2019-01-31,$0.17,0.52%,0.00,0.00,246,20.97%,39%,20%,1099,$49.91,$51.43,$51.43,$51.47,79.94,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SUSC,iShares ESG USD Corporate Bond ETF,Bond,"$21,792,484.00",2.14%,"10,944",$24.38,-0.49%,No,No,0.83%,1.90%,0.63%,N/A,N/A,"$2,395,899.00","$1,203,442.00","$2,395,899.00","$12,077,351.50","$12,077,351.50","$12,077,351.50",Corporate Bonds,2017-07-12,0.18%,N/A,$0.79,2018-12-18,$0.06,3.24%,0.00,0.02,870,11.42%,39%,20%,1099,$23.77,$24.42,$24.32,$24.41,68.09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.45,99.32%,97.78%,284.36,17.20%,5.52%
FLCO,Franklin Liberty Investment Grade Corporate ETF,Bond,"$17,711,958.00",2.58%,"4,726",$23.65,-0.17%,No,No,0.94%,2.40%,0.38%,N/A,N/A,$0.00,$0.00,$0.00,"-$24,649,963.00","$16,386,808.00","$16,386,808.00",Corporate Bonds,2016-10-03,0.35%,N/A,$0.91,2019-01-31,$0.08,3.86%,0.00,0.09,61,30.93%,20%,39%,1099,$22.98,$23.66,N/A,N/A,77.74,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.85,22.43%,29.22%,286.21,9.11%,3.76%
GUDB,Sage ESG Intermediate Credit ETF,Bond,"$14,678,190.00",1.72%,"2,832",$48.97,-0.04%,No,No,0.66%,1.35%,2.21%,N/A,N/A,$0.00,$0.00,$0.00,"$4,844,340.00","$4,844,340.00","$4,844,340.00",Corporate Bonds,2017-10-30,0.35%,N/A,$1.26,2019-01-15,$0.05,2.58%,0.00,-0.06,114,10.37%,39%,20%,1099,$48.08,$48.96,$48.92,$49.00,76.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.2,94.86%,73.15%,131.48,9.33%,11.51%
LDRI,Invesco LadderRite 0-5 Year Corporate Bond ETF,Bond,"$12,381,130.00",0.89%,"3,157",$24.74,0.08%,No,No,0.53%,1.02%,2.46%,6.81%,N/A,$0.00,$0.00,$0.00,"-$11,042,663.50","$7,618,756.00","$7,630,289.06",Corporate Bonds,2014-09-10,0.22%,N/A,$0.56,2019-01-22,$0.05,2.26%,0.00,-0.02,133,9.66%,35%,15%,1099,$24.45,$24.74,$24.71,$24.75,61.56,C+,B-,B,B-,C,C+,C+,5.36,27.40%,43.78%,191.31,12.14%,5.19%
LQDI,iShares Inflation Hedged Corporate Bond ETF,Bond,"$9,922,964.00",3.47%,550,$24.72,0.12%,No,No,1.60%,4.15%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Inflation-Protected Bonds,2018-05-08,0.20%,N/A,$0.60,2018-12-28,$0.08,2.43%,0.00,0.21,2,100.00%,39%,20%,1099,$23.79,$24.70,$24.72,$24.72,70.76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MLQD,iShares 5-10 Year Investment Grade Corporate Bond ETF,Bond,"$9,619,118.00",2.36%,"1,174",$48.28,-0.56%,No,No,0.74%,2.23%,2.26%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Corporate Bonds,2017-09-12,0.06%,N/A,$1.59,2018-12-18,$0.14,3.29%,0.00,-0.04,239,12.07%,39%,20%,1099,$46.95,$48.45,$48.25,$48.35,70.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.07,14.38%,35.09%,211.07,10.70%,4.74%
LLQD,iShares 10+ Year Investment Grade Corporate Bond ETF,Bond,"$9,350,813.00",3.71%,731,$47.02,-0.47%,No,No,1.25%,3.23%,-3.03%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Corporate Bonds,2017-09-12,0.06%,N/A,$2.03,2018-12-18,$0.18,4.32%,0.00,0.08,212,13.39%,39%,20%,1099,$45.12,$47.09,$47.02,$47.02,69.20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.23,20.55%,39.59%,324.67,19.15%,4.79%
