Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
SHYD,VanEck Vectors Short High-Yield Municipal Index ETF,Bond,"$176,295,013.00",0.62%,"53,726",$24.35,-0.41%,No,No,0.21%,0.50%,3.82%,7.20%,12.60%,"$20,636,260.50","$3,643,273.50","$16,997,749.50","$58,531,219.50","$78,310,794.00","$172,132,501.00",National Munis,2014-01-13,0.35%,N/A,$0.77,2018-12-27,$0.07,3.15%,0.00,-0.01,523,13.41%,35%,15%,1099,$24.22,$24.39,$24.32,$24.38,59.01,C+,B,C+,C+,C+,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MLN,VanEck Vectors AMT-Free Long Municipal Index ETF,Bond,"$133,755,359.00",0.20%,"59,348",$19.60,-0.41%,No,No,0.72%,0.00%,2.33%,6.19%,25.80%,"-$10,846,192.50",$0.00,"-$10,846,192.50","-$37,257,189.00","$23,554,580.50","$60,965,987.50",National Munis,2008-01-02,0.24%,N/A,$0.60,2018-12-27,$0.05,3.07%,0.00,-0.06,506,6.17%,35%,15%,1099,$19.48,$19.65,$19.56,$19.65,56.31,A-,B+,B+,A,B-,A-,B-,N/A,N/A,N/A,N/A,N/A,N/A
HMOP,Hartford Municipal Opportunities ETF,Bond,"$108,323,595.00",0.79%,"45,792",$40.14,0.15%,No,No,0.45%,0.47%,3.30%,N/A,N/A,"$2,001,991.00",$0.00,"$2,001,991.00","$94,153,956.00","$96,151,715.46","$96,151,715.46",National Munis,2017-12-13,0.29%,N/A,$0.90,2019-01-24,$0.07,2.25%,0.00,-0.11,104,43.79%,39%,20%,1099,$39.90,$40.10,$40.13,$40.15,78.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SMMU,Pimco Short Term Municipal Bond Fund,Bond,"$82,918,990.00",0.17%,"8,813",$49.91,-0.12%,No,No,-0.04%,0.14%,1.67%,2.62%,4.36%,"$2,490,668.00",$0.00,$0.00,"$14,909,587.00","$22,538,724.00","$4,859,792.00",National Munis,2010-02-01,0.35%,N/A,$0.86,2018-12-28,$0.08,1.72%,0.00,-0.02,100,16.33%,35%,15%,1099,$49.81,$49.98,$49.86,$49.95,55.15,C,C+,C+,B-,A-,C+,C+,N/A,N/A,N/A,N/A,N/A,N/A
PVI,Invesco VRDO Tax-Free Weekly ETF,Bond,"$62,314,900.00",-0.03%,"8,219",$24.89,0.00%,No,No,-0.10%,-0.01%,1.01%,1.85%,1.60%,$0.00,$0.00,$0.00,-$200.00,"-$12,451,176.00","-$102,311,543.50",National Munis,2007-11-15,0.25%,N/A,$0.31,2019-01-22,$0.03,1.26%,0.00,-0.08,36,40.92%,35%,15%,1099,$24.89,$24.93,N/A,N/A,49.46,C+,B-,B+,B-,B-,C+,B+,N/A,N/A,N/A,N/A,N/A,N/A
RVNU,Xtrackers Municipal Infrastructure Revenue Bond Fund,Bond,"$57,966,290.00",-0.23%,"5,579",$26.21,-0.61%,No,No,0.13%,-0.38%,0.95%,6.81%,26.93%,$0.00,$0.00,$0.00,"$41,700.00","$35,607,664.00","$43,384,408.00",National Munis,2013-06-04,0.15%,N/A,$0.73,2018-12-21,$0.07,2.75%,0.00,-0.04,126,22.72%,35%,15%,1099,$26.12,$26.37,$26.18,$26.26,52.55,B-,C,B-,A,C,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MMIT,IQ MacKay Shields Municipal Intermediate ETF,Bond,"$38,917,235.00",0.34%,0,$25.15,-0.04%,No,No,0.30%,-0.10%,N/A,N/A,N/A,"$6,273,128.50","$2,509,675.00","$6,273,128.50","$8,762,525.69","$18,761,787.69","$18,761,787.69",National Munis,2017-10-18,0.31%,N/A,$0.25,2018-12-27,$0.02,0.99%,0.00,0.00,87,21.11%,39%,20%,1099,$25.04,$25.18,$25.13,$25.16,70.65,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FMHI,First Trust Municipal High Income ETF,Bond,"$35,117,770.00",0.96%,"8,023",$50.32,0.02%,No,No,0.58%,0.96%,4.44%,N/A,N/A,"-$5,007,194.00",$0.00,"-$5,007,194.00","$14,962,681.50","$14,962,681.50","$14,962,681.50",National Munis,2017-11-01,0.55%,N/A,$1.74,2019-01-23,$0.15,3.46%,0.00,-0.54,102,18.74%,39%,20%,1099,$49.75,$50.31,$50.25,$50.39,66.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MMIN,IQ MacKay Shields Municipal Insured ETF,Bond,"$27,585,559.00",0.38%,"10,496",$25.11,-0.08%,No,No,0.20%,0.16%,2.58%,N/A,N/A,"$8,771,788.00",$0.00,"$6,264,107.00","$12,501,348.21","$17,504,136.21","$17,504,136.21",National Munis,2017-10-18,0.30%,N/A,$0.69,2018-12-27,$0.03,2.77%,0.00,-0.04,71,29.68%,39%,20%,1099,$25.05,$25.13,$25.09,$25.12,66.10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HTAB,Hartford Schroders Tax-Aware Bond ETF,Bond,"$21,210,019.00",1.28%,0,$20.23,0.40%,No,No,0.67%,0.67%,N/A,N/A,N/A,$0.00,$0.00,$0.00,"$991,193.76","$991,193.76","$991,193.76",National Munis,2018-04-18,0.39%,N/A,$0.35,2019-01-24,$0.03,1.74%,0.00,-0.21,54,40.25%,39%,20%,1099,$20.02,$20.17,$20.23,$20.23,72.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FSMB,First Trust Short Duration Managed Municipal ETF,Bond,"$20,214,330.00",0.21%,N/A,$20.18,0.05%,No,No,0.12%,0.16%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,National Munis,2018-11-01,0.45%,N/A,$0.08,2019-01-23,$0.04,0.39%,N/A,0.00,66,28.46%,39%,20%,1099,$20.12,$20.18,N/A,N/A,69.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FUMB,First Trust Ultra Short Duration Municipal ETF,Bond,"$20,085,020.00",-0.16%,N/A,$20.05,0.00%,No,No,0.10%,-0.03%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,National Munis,2018-11-01,0.35%,N/A,$0.06,2019-01-23,$0.03,0.31%,N/A,0.00,58,29.18%,39%,20%,1099,$19.99,$20.06,N/A,N/A,54.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUST,Columbia Multi-Sector Municipal Income ETF,Bond,"$16,437,858.00",0.83%,0,$20.60,-0.24%,No,No,0.49%,0.49%,N/A,N/A,N/A,$0.00,$0.00,$0.00,"$1,002,911.50","$1,002,911.50","$1,002,911.50",National Munis,2018-10-10,0.28%,N/A,$0.04,2018-12-26,$0.04,0.19%,0.00,0.00,81,43.52%,39%,20%,1099,$20.45,$20.62,$20.58,$20.63,61.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PRB,VanEck Vectors Pre-Refunded Municipal Index ETF,Bond,"$14,684,056.00",0.35%,"2,918",$24.49,-0.04%,No,No,0.02%,0.31%,2.22%,2.94%,4.97%,$0.00,$0.00,$0.00,$0.00,"-$4,915,233.00","-$19,722,207.00",National Munis,2009-02-02,0.24%,N/A,$0.35,2018-12-27,$0.03,1.44%,0.00,-0.04,59,34.75%,35%,15%,1099,$24.41,$24.52,$24.49,$24.49,70.66,C,C,B,B,B-,C+,C,N/A,N/A,N/A,N/A,N/A,N/A
TAXF,American Century Diversified Municipal Bond ETF,Bond,"$12,527,450.00",0.14%,312,$50.06,-0.38%,No,No,0.13%,0.18%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,National Munis,2018-09-10,0.29%,N/A,$0.34,2018-12-03,$0.14,0.69%,0.00,-0.12,33,54.34%,39%,20%,1099,$49.89,$50.17,$50.06,$50.06,55.63,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CUMB,Virtus Cumberland Municipal Bond ETF,Bond,"$11,239,499.00",0.20%,"1,948",$24.89,-0.04%,No,No,0.36%,0.20%,2.50%,N/A,N/A,$0.00,$0.00,$0.00,"-$3,712,054.00","$8,571,147.50","$8,571,147.50",National Munis,2017-01-17,0.59%,N/A,$0.76,2018-12-20,$0.16,3.05%,0.00,-0.08,75,24.54%,39%,20%,1099,$24.75,$24.86,$24.81,$24.95,61.89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FLMB,Franklin Liberty Municipal Bond ETF,Bond,"$7,391,735.00",0.76%,"4,822",$24.64,-0.04%,No,No,0.63%,0.31%,2.33%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,National Munis,2017-08-31,0.30%,N/A,$0.66,2019-01-31,$0.06,2.69%,0.00,-0.57,56,23.84%,39%,20%,1099,$24.45,$24.64,$24.64,$24.64,69.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FLMI,Franklin Liberty Intermediate Municipal Opportunities ETF,Bond,"$7,351,023.00",0.55%,"5,137",$24.51,0.00%,No,No,0.03%,0.44%,0.69%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,National Munis,2017-08-31,0.30%,N/A,$0.60,2019-01-31,$0.06,2.46%,0.00,-0.59,50,29.04%,39%,20%,1099,$24.40,$24.53,$24.51,$24.51,66.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
