Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
IBDP,iShares iBonds Dec 2024 Corporate ETF,Bond,"$388,092,163.00",1.90%,"109,223",$24.35,-0.53%,No,No,0.52%,1.69%,2.02%,9.60%,N/A,"$59,860,211.50","$10,881,627.00","$52,690,059.00","$179,915,704.00","$367,105,055.00","$380,275,555.00",Corporate Bonds,2015-03-11,0.10%,N/A,$0.80,2018-12-18,$0.06,3.29%,0.00,0.04,348,9.24%,39%,20%,1099,$23.82,$24.42,$24.32,$24.39,69.17,B+,B,A-,N/A,B-,A,B,5.01,36.92%,33.60%,275.18,11.66%,3.83%
BSCO,Invesco BulletShares 2024 Corporate Bond ETF,Bond,"$370,851,513.00",2.12%,"105,763",$20.34,-0.20%,No,No,0.84%,2.12%,2.26%,11.90%,N/A,"$30,066,307.50","$6,032,896.50","$27,062,476.50","$99,338,494.50","$303,921,471.00","$362,342,499.00",Corporate Bonds,2014-09-17,0.10%,Charles Schwab,$0.70,2019-01-22,$0.06,3.45%,0.00,0.03,228,18.81%,35%,15%,1099,$19.82,$20.38,$20.31,$20.40,72.43,B-,B+,B-,B-,B,A-,B-,5.11,44.39%,36.03%,184.57,8.48%,3.76%
IBDQ,iShares iBonds Dec 2025 Corporate ETF,Bond,"$369,040,949.00",2.92%,"94,611",$24.29,-0.53%,No,No,0.70%,1.89%,2.22%,9.58%,N/A,"$15,457,946.50","$1,210,629.50","$5,970,551.50","$76,402,110.00","$342,221,065.00","$364,882,065.00",Corporate Bonds,2015-03-11,0.10%,N/A,$0.83,2018-12-18,$0.07,3.43%,0.00,0.06,354,11.69%,39%,20%,1099,$23.68,$24.35,$24.24,$24.33,68.24,B+,B,A-,N/A,B-,A,B,5.03,38.79%,33.95%,219.23,9.17%,5.87%
IBDR,iShares iBonds Dec 2026 Term Corporate ETF,Bond,"$197,616,218.00",2.45%,"56,898",$23.59,-0.72%,No,No,0.70%,1.88%,1.54%,N/A,N/A,"$40,367,922.50",$0.00,"$31,152,618.50","$101,791,437.00","$189,524,523.00","$189,524,523.00",Corporate Bonds,2016-09-13,0.10%,N/A,$0.82,2018-12-18,$0.07,3.49%,0.00,-0.01,322,11.71%,39%,20%,1099,$23.00,$23.69,$23.55,$23.66,66.50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.08,42.99%,35.39%,303.94,12.40%,4.92%
BSCP,Invesco BulletShares 2025 Corporate Bond ETF,Bond,"$186,377,580.00",2.58%,"74,337",$20.12,-0.30%,No,No,0.74%,2.38%,2.31%,10.85%,N/A,"$23,699,298.00",$0.00,"$20,735,464.50","$73,846,113.00","$166,321,062.00","$172,285,231.50",Corporate Bonds,2015-10-07,0.10%,N/A,$0.69,2019-01-22,$0.05,3.47%,0.00,0.03,224,16.78%,39%,20%,1099,$19.55,$20.17,$20.09,$20.16,71.18,C+,B-,B-,N/A,N/A,C+,C+,5.02,38.32%,33.81%,180.04,7.32%,6.24%
IBDS,iShares iBonds Dec 2027 Term Corporate ETF,Bond,"$141,304,112.00",1.88%,"31,166",$23.83,-0.83%,No,No,0.59%,1.97%,1.22%,N/A,N/A,$0.00,$0.00,$0.00,"$79,937,188.00","$134,056,992.50","$134,056,992.50",Corporate Bonds,2017-09-14,0.10%,N/A,$0.86,2018-12-18,$0.07,3.60%,0.00,-0.02,298,13.21%,39%,20%,1099,$23.19,$23.94,$23.73,$23.98,65.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.11,45.79%,36.14%,312.46,10.93%,4.35%
IBDC,iShares iBonds Mar 2020 Corporate ETF,Bond,"$129,786,833.00",0.23%,"16,677",$26.00,-0.12%,No,No,-0.12%,0.25%,2.23%,5.46%,11.21%,$0.00,$0.00,$0.00,"$27,168,641.50","$52,040,483.00","$119,989,483.00",Corporate Bonds,2013-07-09,0.10%,N/A,$0.56,2018-12-18,$0.05,2.16%,0.00,0.06,360,11.40%,35%,15%,1099,$25.91,$26.04,$25.98,$26.02,58.55,B+,C+,A,A,B+,B,B,5.38,34.59%,44.20%,194.2,8.62%,3.46%
IBCD,iShares iBonds Mar 2020 Corporate ex-Financials ETF,Bond,"$85,504,640.00",0.33%,"5,948",$24.47,-0.12%,No,No,-0.02%,0.10%,1.82%,4.72%,9.35%,$0.00,$0.00,$0.00,"-$8,524,388.00","$27,389,904.50","$17,895,904.50",Corporate Bonds,2013-04-17,0.10%,N/A,$0.46,2018-12-18,$0.04,1.89%,0.00,-0.01,209,19.15%,35%,15%,1099,$24.38,$24.50,$24.43,$24.50,58.16,B-,C+,A,B,B,B-,B-,5.53,42.86%,49.58%,285.73,17.51%,5.73%
BSCQ,Invesco BulletShares 2026 Corporate Bond ETF,Bond,"$79,632,084.00",2.56%,"32,845",$19.03,-0.26%,No,No,0.98%,2.59%,1.53%,N/A,N/A,"$11,182,561.50",$0.00,"$11,182,561.50","$25,221,148.50","$71,955,441.00","$71,955,441.00",Corporate Bonds,2016-09-14,0.10%,N/A,$0.59,2019-01-22,$0.05,3.09%,0.00,0.02,230,20.82%,39%,20%,1099,$18.47,$19.07,N/A,N/A,72.03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.08,42.52%,35.33%,235.58,12.26%,4.67%
IBDD,iShares iBonds Mar 2023 Corporate ETF,Bond,"$60,796,828.00",1.23%,"5,711",$25.91,-0.35%,No,No,0.39%,1.41%,2.06%,7.30%,16.78%,$0.00,$0.00,$0.00,"-$23,113,258.50","-$5,802,601.00","$52,143,899.00",Corporate Bonds,2013-07-09,0.10%,N/A,$0.78,2018-12-18,$0.07,3.00%,0.00,-0.14,301,14.64%,35%,15%,1099,$25.48,$25.97,$25.86,$25.97,66.17,B,C+,A,A-,C,B+,B,5.16,50.93%,37.54%,266.45,13.34%,5.47%
BSCR,Invesco BulletShares 2027 Corporate Bond ETF,Bond,"$46,116,240.00",2.61%,"18,452",$19.27,-0.36%,No,No,0.94%,2.61%,1.46%,N/A,N/A,"$2,827,870.50",$0.00,"$2,827,870.50","$28,478,077.50","$37,422,981.00","$37,422,981.00",Corporate Bonds,2017-09-27,0.10%,N/A,$0.69,2019-01-22,$0.06,3.60%,0.00,-0.17,193,21.73%,39%,20%,1099,$18.69,$19.32,$19.23,$19.34,73.61,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.06,41.59%,34.88%,251.97,7.65%,2.65%
IBCE,iShares iBonds Mar 2023 Corporate ex-Financials ETF,Bond,"$45,227,612.00",1.08%,"2,560",$23.82,-0.38%,No,No,0.29%,1.04%,2.41%,6.40%,15.60%,$0.00,$0.00,$0.00,$0.00,"$7,317,922.00","$2,367,422.00",Corporate Bonds,2013-04-17,0.10%,N/A,$0.66,2018-12-18,$0.06,2.78%,0.00,-0.12,213,16.61%,35%,15%,1099,$23.48,$23.88,$23.78,$23.85,64.31,B,C+,A,A,C+,B+,C+,5.74,85.98%,57.26%,318.02,20.46%,6.01%
IBDT,iShares iBonds Dec 2028 Term Corporate ETF,Bond,"$36,632,833.00",1.80%,"22,544",$25.40,-1.32%,No,No,0.77%,1.62%,N/A,N/A,N/A,"-$2,498,152.00",$0.00,"-$4,982,874.00","$26,039,549.50","$26,039,549.50","$26,039,549.50",Corporate Bonds,2018-09-18,0.10%,N/A,$0.37,2018-12-18,$0.12,1.46%,0.00,-0.20,254,15.69%,39%,20%,1099,$24.75,$25.54,$25.36,$25.44,62.23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.06,40.65%,34.83%,377.0,14.75%,3.74%
BSCS,Invesco BulletShares 2028 Corporate Bond ETF,Bond,"$15,075,260.00",2.92%,"10,260",$20.23,-0.15%,No,No,0.97%,2.73%,N/A,N/A,N/A,"$5,925,555.00",$0.00,"$5,925,555.00","$8,863,302.00","$8,863,302.00","$8,863,302.00",Corporate Bonds,2018-08-09,0.10%,N/A,$0.32,2019-01-22,$0.04,1.60%,0.00,-0.18,130,24.49%,39%,20%,1099,$19.59,$20.24,$20.19,$20.24,76.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.82,19.16%,28.48%,241.13,11.77%,2.97%
