Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
PPDM,Portfolio+ Developed Markets ETF,Equity,"US$19,513,390.00 ",9.15%,153,US$21.60 ,-0.41%,No,1.25x,0.79%,6.14%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$2,023,193.00)","(US$2,023,193.00)","(US$2,023,193.00)",Leveraged Equities,15/2/2018,0.47%,N/A,US$0.50 ,27/12/2018,US$0.11 ,2.29%,12.6,0.91,2,100.00%,39%,20%,1099,US$20.31 ,US$21.80 ,US$21.58 ,US$21.63 ,58.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DHDG,WisdomTree Dynamic Currency Hedged International Quality Dividend Growth Fund,Equity,"US$17,788,696.00 ",9.18%,"20,179",US$22.29 ,0.36%,No,No,2.25%,7.16%,-9.41%,N/A,N/A,"US$3,237,318.00 ",US$0.00 ,"US$3,237,318.00 ","US$15,945,594.50 ","US$18,448,335.51 ","US$18,448,335.51 ",Foreign Large Cap Equities,3/11/2016,0.48%,N/A,US$1.07 ,4/12/2018,US$0.93 ,4.83%,15.31,0.74,2,100.00%,20%,39%,1099,US$20.75 ,US$22.31 ,US$22.29 ,US$22.29 ,63.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FLQG,Franklin LibertyQ Global Equity ETF,Equity,"US$17,784,296.00 ",8.03%,"1,715",US$29.61 ,-0.03%,No,No,1.54%,6.47%,-4.81%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$26,428.00 ","(US$10,319,098.00)","(US$10,319,098.00)",Large Cap Blend Equities,1/6/2016,0.35%,N/A,US$0.80 ,20/12/2018,US$0.48 ,2.71%,16.48,0.79,526,11.10%,39%,20%,1099,US$27.77 ,US$29.68 ,US$29.61 ,US$29.61 ,61.74,N/A,N/A,A-,N/A,N/A,N/A,N/A,5.93,56.40%,63.76%,191.52,10.08%,7.35%
IPO,Renaissance IPO ETF,Equity,"US$16,543,707.00 ",18.27%,"3,681",US$27.51 ,0.26%,No,No,1.96%,15.54%,-3.19%,58.42%,30.55%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$1,214,464.50)","(US$4,235,967.00)","(US$10,273,574.50)",Mid Cap Growth Equities,14/10/2013,0.60%,N/A,US$0.12 ,14/9/2018,US$0.02 ,0.42%,0,1.21,82,41.70%,35%,15%,1099,US$23.97 ,US$27.80 ,US$27.43 ,US$27.55 ,64.74,C,B-,B,C,C,C,C+,N/A,N/A,N/A,N/A,N/A,N/A
DZK,Direxion Daily Developed Markets Bull 3X Shares,Equity,"US$16,507,044.00 ",20.15%,"3,903",US$55.03 ,-0.24%,No,3x,2.32%,13.21%,-41.60%,36.68%,-10.68%,"(US$2,299,720.00)",US$0.00 ,US$0.00 ,"(US$5,980,604.50)","(US$8,850,542.00)","(US$15,795,989.95)",Leveraged Equities,17/12/2008,1.12%,N/A,US$0.90 ,27/12/2018,US$0.31 ,1.63%,13.15,2.57,2,100.00%,35%,15%,1099,US$48.31 ,US$55.69 ,N/A,N/A,57.84,B-,B,B-,C+,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FLQD,Franklin LibertyQ Global Dividend ETF,Equity,"US$16,457,951.00 ",6.97%,"1,741",US$27.40 ,0.22%,No,No,1.61%,5.08%,-5.71%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,"(US$11,252,322.00)","(US$11,252,322.00)",Large Cap Blend Equities,1/6/2016,0.45%,N/A,US$0.96 ,20/12/2018,US$0.28 ,3.53%,17.44,0.63,100,20.86%,39%,20%,1099,US$26.04 ,US$27.44 ,US$27.33 ,US$27.43 ,61.73,N/A,N/A,B,N/A,N/A,N/A,N/A,6.53,82.45%,82.43%,52.56,11.20%,4.58%
YLCO,Global X YieldCo Index ETF,Equity,"US$16,253,390.00 ",11.52%,"7,300",US$12.52 ,0.32%,No,No,1.90%,7.41%,6.22%,41.70%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$4,691,651.00)","US$11,246,586.00 ","US$14,482,086.00 ",Alternative Energy Equities,27/5/2015,0.65%,N/A,US$0.59 ,8/11/2018,US$0.15 ,4.72%,15.33,0.84,38,54.44%,35%,15%,1099,US$11.49 ,US$12.55 ,US$12.48 ,US$12.55 ,69.59,N/A,N/A,B+,N/A,N/A,N/A,N/A,6.83,0.00%,89.65%,1256.72,31.60%,32.42%
LNGR,Global X Longevity Thematic ETF,Equity,"US$15,668,636.00 ",9.84%,"3,193",US$20.84 ,0.29%,No,No,0.72%,7.48%,1.95%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$5,974,799.50 ","US$12,477,652.00 ","US$12,477,652.00 ",Health & Biotech Equities,9/5/2016,0.50%,N/A,US$0.25 ,28/12/2018,US$0.25 ,1.21%,25.62,1.07,98,33.61%,39%,20%,1099,US$18.94 ,US$21.30 ,US$20.80 ,US$20.91 ,60.42,N/A,N/A,C+,N/A,N/A,N/A,N/A,4.74,48.53%,26.54%,25.85,0.00%,27.16%
GENY,Principal Millennials Index ETF,Equity,"US$15,542,146.00 ",10.52%,"5,560",US$34.46 ,-1.03%,No,No,-0.61%,7.86%,-6.96%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$512,319.00 ","US$13,773,280.50 ","US$13,773,280.50 ",Large Cap Growth Equities,19/8/2016,0.45%,N/A,US$0.25 ,27/12/2018,US$0.08 ,0.70%,21.19,1.03,102,25.83%,39%,20%,1099,US$32.13 ,US$35.20 ,US$34.34 ,US$34.71 ,58.51,N/A,N/A,A,N/A,N/A,N/A,N/A,5.2,14.53%,38.74%,29.95,8.28%,0.98%
RWIU,Direxion FTSE Russell International Over US ETF,Equity,"US$15,398,061.00 ",N/A,N/A,US$51.32 ,-0.48%,No,No,0.47%,N/A,N/A,N/A,N/A,"US$1,255,907.75 ",US$0.00 ,"US$1,255,907.75 ","US$1,255,907.75 ","US$1,255,907.75 ","US$1,255,907.75 ",Large Cap Blend Equities,16/1/2019,0.46%,N/A,US$0.00 ,N/A,N/A,0.00%,N/A,0,2,100.00%,39%,20%,1099,N/A,N/A,US$51.27 ,US$51.43 ,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BFIT,Global X Health & Wellness Thematic ETF,Equity,"US$14,949,609.00 ",7.33%,"7,765",US$18.89 ,-0.05%,No,No,1.02%,6.78%,8.48%,N/A,N/A,"US$2,750,556.00 ",US$0.00 ,"US$2,750,556.00 ","US$7,167,552.00 ","US$7,935,329.50 ","US$7,935,329.50 ",Consumer Discretionary Equities,9/5/2016,0.50%,N/A,US$0.09 ,28/12/2018,US$0.09 ,0.46%,21.84,0.62,64,36.14%,39%,20%,1099,US$17.40 ,US$19.27 ,US$18.79 ,US$18.97 ,58.86,N/A,N/A,B+,N/A,N/A,N/A,N/A,5.5,86.76%,48.68%,41.54,0.00%,8.01%
GSD,WisdomTree Global SmallCap Dividend Fund,Equity,"US$14,846,509.00 ",8.98%,"1,792",US$29.73 ,0.13%,No,No,-0.03%,5.31%,-8.17%,41.02%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$6,227,849.00)","(US$26,159,179.94)","US$2,753,244.78 ",Small Cap Blend Equities,10/11/2015,0.43%,N/A,US$0.99 ,24/12/2018,US$0.34 ,3.32%,17.27,0.95,625,11.90%,39%,20%,1099,US$28.46 ,US$30.09 ,N/A,N/A,58.63,B-,B-,B+,N/A,N/A,C,A-,4.6,23.02%,20.59%,188.73,5.69%,4.81%
RWED,Direxion MSCI Emerging Over Developed Markets ETF,Equity,"US$14,561,338.00 ",N/A,N/A,US$52.93 ,-1.19%,No,No,1.69%,N/A,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Large Cap Blend Equities,16/1/2019,0.58%,N/A,US$0.00 ,N/A,N/A,0.00%,N/A,0,2,100.00%,39%,20%,1099,N/A,N/A,US$52.80 ,US$53.08 ,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RWDE,Direxion MSCI Developed Over Emerging Markets ETF,Equity,"US$13,961,731.00 ",N/A,N/A,US$50.73 ,0.10%,No,No,0.48%,N/A,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Foreign Large Cap Equities,16/1/2019,0.52%,N/A,US$0.00 ,N/A,N/A,0.00%,N/A,0,2,100.00%,39%,20%,1099,N/A,N/A,US$50.72 ,US$50.74 ,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PXUS,Principal International Multi-Factor Index ETF,Equity,"US$13,660,079.00 ",N/A,N/A,US$90.69 ,2.21%,No,No,2.21%,N/A,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Foreign Large Cap Equities,8/11/2017,0.39%,N/A,US$0.29 ,27/12/2018,US$0.29 ,0.31%,13.41,0,314,14.61%,39%,20%,1099,N/A,N/A,US$90.69 ,US$90.69 ,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.83,90.54%,89.77%,109.92,13.11%,7.63%
HSCZ,iShares Currency Hedged MSCI EAFE Small Cap ETF,Equity,"US$13,582,397.00 ",7.81%,"14,235",US$27.18 ,0.07%,No,No,0.52%,5.55%,-9.94%,28.59%,N/A,"(US$2,634,014.00)",US$0.00 ,"(US$2,634,014.00)","US$7,541,726.50 ","US$6,501,350.00 ","US$12,444,350.00 ",Foreign Small & Mid Cap Equities,29/6/2015,0.43%,N/A,US$1.18 ,28/12/2018,US$0.35 ,4.34%,15.62,0.82,2,100.00%,35%,15%,1099,US$25.80 ,US$27.45 ,N/A,N/A,57.11,N/A,N/A,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SLIM,Obesity ETF,Equity,"US$13,379,479.00 ",3.45%,"3,403",US$33.25 ,0.21%,No,No,0.53%,4.17%,2.10%,N/A,N/A,"US$3,331,968.00 ",US$0.00 ,"US$3,331,968.00 ","US$10,615,963.00 ","US$10,621,598.67 ","US$10,621,598.67 ",Health & Biotech Equities,8/6/2016,0.35%,N/A,US$0.14 ,20/12/2018,US$0.01 ,0.44%,26.23,0.98,42,70.07%,39%,20%,1099,US$31.87 ,US$34.06 ,US$33.10 ,US$33.56 ,52.15,N/A,N/A,B,N/A,N/A,N/A,N/A,5.82,91.67%,59.99%,19.05,0.00%,36.28%
GOAU,US Global GO GOLD and Precious Metal Miners ETF,Equity,"US$13,335,105.00 ",10.78%,"8,655",US$12.64 ,-0.08%,No,No,7.39%,8.40%,-0.33%,N/A,N/A,"US$570,630.00 ",US$0.00 ,US$0.00 ,"US$2,373,755.00 ","US$10,616,085.00 ","US$10,616,085.00 ",Materials,28/6/2017,0.60%,N/A,US$0.05 ,28/12/2018,US$0.05 ,0.44%,44.36,-0.74,29,57.71%,39%,20%,1099,US$11.01 ,US$12.53 ,US$12.57 ,US$12.67 ,71.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.12,44.19%,36.29%,465.67,0.00%,0.00%
QINT,American Century Quality Diversified International ETF,Equity,"US$13,090,209.00 ",9.02%,"3,682",US$37.41 ,0.08%,No,No,1.14%,7.22%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$5,586,810.00 ","US$5,586,810.00 ","US$5,586,810.00 ",Foreign Large Cap Equities,10/9/2018,0.39%,N/A,US$0.14 ,21/12/2018,US$0.14 ,0.39%,13.77,0.77,348,14.08%,39%,20%,1099,US$34.93 ,US$37.71 ,US$37.36 ,US$37.49 ,61.94,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.24,39.64%,74.27%,182.6,8.28%,7.81%
FIVA,Fidelity International Value Factor ETF,Equity,"US$12,837,307.00 ",7.83%,"5,719",US$21.42 ,-0.33%,No,No,1.09%,5.28%,-12.36%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$2,388,781.00 ","US$4,915,309.00 ","US$4,915,309.00 ",Foreign Large Cap Equities,16/1/2018,0.39%,N/A,US$0.65 ,21/12/2018,US$0.10 ,3.05%,10.63,-1.83,106,18.26%,39%,20%,1099,US$20.38 ,US$21.55 ,US$21.31 ,US$21.53 ,59.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.31,45.34%,76.26%,233.91,13.65%,6.88%
RGLB,Oppenheimer Global Revenue ETF,Equity,"US$12,805,162.00 ",7.83%,"3,048",US$25.60 ,-0.35%,No,No,0.87%,5.96%,-10.99%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$6,962.00 ","(US$16,918.00)","(US$16,918.00)",Large Cap Blend Equities,11/7/2017,0.43%,N/A,US$0.67 ,26/12/2018,US$0.17 ,2.60%,12.17,0.88,855,8.64%,39%,20%,1099,US$24.17 ,US$25.77 ,US$25.57 ,US$25.62 ,60.83,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.17,13.64%,37.78%,236.29,10.91%,3.81%
LOUP,Innovator Loup Frontier Tech ETF,Equity,"US$12,699,908.00 ",13.98%,"3,573",US$23.15 ,0.26%,No,No,1.40%,14.80%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$11,763,355.00 ","US$11,763,355.00 ","US$11,763,355.00 ",Technology Equities,25/7/2018,0.70%,N/A,US$0.00 ,N/A,N/A,0.00%,7.79,1.25,30,44.06%,39%,20%,1099,US$20.24 ,US$23.37 ,US$23.11 ,US$23.22 ,59.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.01,24.91%,33.54%,52.71,4.83%,8.52%
FID,First Trust S&P International Dividend Aristocrats ETF,Equity,"US$12,526,870.00 ",6.96%,"7,258",US$16.91 ,-0.06%,No,No,0.96%,4.77%,-8.68%,28.18%,10.23%,"US$828,617.00 ","US$828,617.00 ","US$828,617.00 ","(US$811,031.00)","(US$811,031.00)","(US$811,031.00)",Foreign Large Cap Equities,22/8/2013,0.60%,N/A,US$0.86 ,18/12/2018,US$0.22 ,5.14%,13.58,0.86,81,16.95%,N/A,N/A,N/A,US$15.93 ,US$17.08 ,US$16.87 ,US$16.94 ,61.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.77,88.34%,88.57%,615.91,12.68%,10.22%
ACT,AdvisorShares Vice ETF,Equity,"US$12,316,464.00 ",9.77%,"4,713",US$23.49 ,0.34%,No,No,4.70%,8.00%,-10.23%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$1,795,845.25)","US$9,864,122.25 ","US$9,864,122.25 ",Global Equities,12/12/2017,0.75%,N/A,US$0.37 ,27/12/2018,US$0.37 ,1.59%,15.8,0.66,34,45.52%,39%,20%,1099,US$21.65 ,US$23.31 ,US$23.47 ,US$23.53 ,60.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,0.00%,33.45%,66.72,67.34%,5.91%
REFA,Oppenheimer International Revenue ETF,Equity,"US$12,295,280.00 ",7.69%,"2,884",US$24.58 ,-0.24%,No,No,0.82%,4.73%,-14.05%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$15,355.00 ","US$15,355.00 ","US$15,355.00 ",Foreign Large Cap Equities,11/7/2017,0.42%,N/A,US$0.75 ,26/12/2018,US$0.14 ,3.03%,11.32,0.79,524,14.19%,39%,20%,1099,US$23.53 ,US$24.73 ,US$24.58 ,US$24.58 ,59.67,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.13,30.05%,70.80%,211.26,13.90%,5.37%
FLM,First Trust ISE Global Engineering and Construction ETF,Equity,"US$12,289,662.00 ",7.01%,"2,811",US$49.15 ,-0.39%,No,No,-1.14%,3.64%,-20.26%,23.48%,7.19%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$5,506,258.50)","(US$2,386,620.00)","(US$10,003,168.97)",Building & Construction ,13/10/2008,0.70%,N/A,US$0.80 ,18/12/2018,US$0.12 ,1.63%,13.86,0.98,65,27.82%,35%,15%,1099,US$47.58 ,US$49.89 ,US$49.15 ,US$49.15 ,53.87,B+,B+,B,B+,A+,B+,A+,6.13,69.88%,70.74%,52.39,13.75%,6.90%
SOIL,Global X Fertilizers/Potash ETF,Equity,"US$12,257,298.00 ",5.69%,"4,303",US$9.38 ,-0.74%,No,No,-0.53%,3.19%,-10.32%,23.38%,-3.56%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$2,020,418.50)","US$2,027,826.50 ","(US$6,692,173.50)",Materials,25/5/2011,0.69%,2 Platforms,US$0.16 ,28/12/2018,US$0.16 ,1.69%,20.51,0.95,33,48.67%,35%,15%,1099,US$9.15 ,US$9.53 ,US$9.34 ,US$9.41 ,51.74,B-,C,C+,B+,A,B,B-,4.33,0.00%,14.53%,922.02,4.64%,0.86%
DWMF,WisdomTree International Multifactor Fund,Equity,"US$11,968,807.00 ",5.87%,"10,532",US$24.00 ,0.13%,No,No,0.68%,3.94%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$8,968,500.00 ","US$8,968,500.00 ","US$8,968,500.00 ",Foreign Large Cap Equities,10/8/2018,0.38%,N/A,US$0.26 ,24/12/2018,US$0.16 ,1.09%,12.02,0.61,191,9.50%,39%,20%,1099,US$23.06 ,US$24.19 ,US$23.99 ,US$24.01 ,58.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.6,73.45%,84.16%,288.71,13.25%,7.81%
DRIV,Global X Autonomous & Electric Vehicles ETF,Equity,"US$11,679,891.00 ",11.06%,"4,968",US$12.95 ,0.39%,No,No,0.94%,9.36%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$13,623,342.00 ","US$13,623,342.00 ","US$13,623,342.00 ",Technology Equities,13/4/2018,0.68%,N/A,US$0.32 ,28/12/2018,US$0.33 ,2.54%,11.19,1.01,76,28.93%,39%,20%,1099,US$11.89 ,US$13.04 ,US$12.91 ,US$13.00 ,58.37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.54,43.42%,50.13%,120.71,6.18%,9.75%
FDTS,First Trust Developed Markets ex-US Small Cap AlphaDEX Fund,Equity,"US$10,910,043.00 ",9.26%,"5,722",US$36.40 ,-0.16%,No,No,1.59%,7.76%,-21.69%,25.30%,10.32%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$1,730,711.00)","US$5,385,717.50 ","US$9,113,863.00 ",Foreign Small & Mid Cap Equities,15/2/2012,0.80%,N/A,US$0.65 ,18/12/2018,US$0.22 ,1.79%,10.83,0.85,383,9.16%,35%,15%,1099,US$33.16 ,US$36.72 ,N/A,N/A,59.18,C,C,C,B,C,A-,B-,N/A,N/A,N/A,N/A,N/A,N/A
TTAI,TrimTabs All Cap International Free-Cash-Flow ETF,Equity,"US$10,714,500.00 ",7.66%,782,US$23.90 ,-0.33%,No,No,0.93%,5.80%,-14.65%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$3,280,577.50 ","US$9,666,747.50 ","US$9,666,747.50 ",Foreign Large Cap Equities,28/6/2017,0.59%,N/A,US$0.20 ,28/12/2018,US$0.20 ,0.86%,14.82,0.81,87,17.30%,39%,20%,1099,US$22.64 ,US$24.14 ,N/A,N/A,58.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.5,63.34%,81.73%,143.75,9.51%,8.18%
