Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
GEX,VanEck Vectors Global Alternative Energy ETF,Equity,"US$88,119,185.00 ",11.98%,"5,808",US$61.14 ,0.20%,No,No,2.76%,10.86%,-2.96%,29.91%,12.45%,US$0.00 ,US$0.00 ,US$0.00 ,"US$244,859.00 ","(US$13,391,490.00)","(US$9,897,333.92)",Alternative Energy Equities,9/5/2007,0.63%,N/A,US$0.34 ,20/12/2018,US$0.34 ,0.55%,14.03,1,31,65.54%,35%,15%,1099,US$55.14 ,US$61.38 ,US$60.97 ,US$61.46 ,63.35,B,B+,A-,A,B+,C+,B-,6.54,94.43%,82.86%,244.31,0.00%,62.30%
TOLZ,ProShares DJ Brookfield Global Infrastructure ETF,Equity,"US$85,926,248.00 ",10.07%,"31,716",US$41.99 ,0.12%,No,No,2.07%,6.90%,0.63%,32.67%,N/A,"US$24,283,927.25 ",US$0.00 ,"US$22,372,513.00 ","US$45,002,166.75 ","US$49,240,574.25 ","US$79,339,074.05 ",Large Cap Blend Equities,25/3/2014,0.46%,Charles Schwab,US$1.39 ,26/12/2018,US$0.32 ,3.33%,17.01,0.64,127,39.99%,35%,15%,1099,US$39.13 ,US$42.04 ,US$41.82 ,US$42.07 ,65.77,N/A,N/A,B,N/A,N/A,N/A,N/A,5.84,49.70%,60.94%,439.81,7.27%,2.23%
JDST,Direxion Daily Junior Gold Miners Index Bear 3X Shares,Equity,"US$83,196,806.00 ",-24.45%,"535,003",US$37.98 ,1.04%,Yes,3x,-19.24%,-15.77%,-25.89%,-99.32%,-99.86%,"US$31,224,467.50 ","US$33,455,173.50 ","US$20,165,155.50 ","(US$67,636,858.50)","US$16,316,012.98 ","US$7,892,533.91 ",Leveraged Equities,3/10/2013,1.10%,N/A,US$0.29 ,27/12/2018,US$0.09 ,0.76%,0,0.78,69,44.96%,35%,15%,1099,US$38.00 ,US$55.79 ,US$37.16 ,US$39.33 ,33.7,N/A,A+,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HDMV,First Trust Horizon Managed Volatility Developed International ETF,Equity,"US$82,172,641.00 ",5.15%,"21,666",US$32.46 ,-0.22%,No,No,0.87%,3.05%,-7.15%,N/A,N/A,"US$6,110,312.00 ",US$0.00 ,US$0.00 ,"US$46,899,086.50 ","US$81,279,236.00 ","US$81,279,236.00 ",Foreign Large Cap Equities,24/8/2016,0.80%,N/A,US$0.89 ,18/12/2018,US$0.13 ,2.75%,13.9,0.55,174,8.25%,39%,20%,1099,US$31.37 ,US$32.62 ,US$32.38 ,US$32.50 ,59.74,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.63,79.79%,84.94%,236.02,9.26%,10.62%
ESGG,FlexShares STOXX Global ESG Impact Index Fund,Equity,"US$77,342,894.00 ",6.72%,"5,934",US$91.05 ,1.03%,No,No,2.18%,8.06%,-7.41%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$23,989,092.50 ","US$70,089,536.50 ","US$70,089,536.50 ",Large Cap Blend Equities,13/7/2016,0.42%,N/A,US$1.81 ,21/12/2018,US$0.40 ,1.98%,24.12,0.86,673,24.43%,39%,20%,1099,US$83.50 ,US$91.99 ,US$91.05 ,US$91.05 ,58.38,N/A,N/A,B+,N/A,N/A,N/A,N/A,6.35,77.84%,77.43%,106.07,10.87%,7.06%
HAP,VanEck Vectors Natural Resources ETF,Equity,"US$75,922,280.00 ",9.28%,"16,132",US$35.22 ,0.00%,No,No,1.97%,6.47%,-6.50%,48.85%,12.66%,"(US$8,702,126.00)","(US$3,502,898.00)","(US$8,702,126.00)","(US$25,515,204.50)","(US$23,731,310.00)","(US$19,163,897.00)",Large Cap Blend Equities,29/8/2008,0.50%,N/A,US$0.92 ,20/12/2018,US$0.92 ,2.61%,14.27,0.87,291,35.02%,35%,15%,1099,US$32.99 ,US$35.24 ,US$35.14 ,US$35.28 ,61.91,A+,B+,A-,A-,A-,A-,A+,5.3,72.82%,41.96%,641.31,5.24%,6.17%
ISCF,iShares Edge MSCI Multifactor Intl Small-Cap ETF,Equity,"US$75,683,337.00 ",8.58%,"50,155",US$28.09 ,-0.32%,No,No,0.68%,6.04%,-16.53%,31.63%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$50,324,991.00 ","US$73,688,462.00 ","US$76,191,462.00 ",Foreign Small & Mid Cap Equities,28/4/2015,0.40%,N/A,US$0.55 ,18/12/2018,US$0.25 ,1.96%,11.88,0.84,690,10.32%,35%,15%,1099,US$26.54 ,US$28.28 ,US$28.02 ,US$28.13 ,59.54,N/A,N/A,C+,N/A,N/A,N/A,N/A,5.48,51.38%,48.10%,180.69,2.16%,3.38%
BLCN,Reality Shares Nasdaq NexGen Economy ETF,Equity,"US$75,484,966.00 ",11.31%,"17,965",US$21.59 ,0.42%,No,No,0.96%,9.62%,-10.46%,N/A,N/A,"(US$5,837,941.00)",US$0.00 ,"(US$1,053,913.50)","(US$20,332,411.25)","US$80,507,580.00 ","US$80,507,580.00 ",Large Cap Blend Equities,17/1/2018,0.68%,N/A,US$0.22 ,26/12/2018,US$0.07 ,1.05%,13.16,1,61,22.03%,39%,20%,1099,US$19.68 ,US$21.71 ,US$21.43 ,US$21.69 ,60.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.62,48.04%,53.02%,25.12,4.33%,4.62%
RFEU,First Trust RiverFront Dynamic Europe ETF,Equity,"US$74,410,164.00 ",8.38%,"17,203",US$57.02 ,0.04%,No,No,1.31%,7.00%,-16.29%,N/A,N/A,"(US$10,459,836.00)",US$0.00 ,US$0.00 ,"(US$41,305,374.50)","US$52,162,034.50 ","US$52,162,034.50 ",Europe Equities,13/4/2016,0.83%,N/A,US$1.49 ,18/12/2018,US$0.08 ,2.62%,13.44,0.74,125,21.36%,39%,20%,1099,US$53.46 ,US$57.53 ,US$56.90 ,US$57.24 ,61.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.72,25.77%,87.51%,238.67,11.37%,4.91%
IGRO,iShares International Dividend Growth ETF,Equity,"US$74,113,740.00 ",8.39%,"15,308",US$53.37 ,0.38%,No,No,1.39%,6.55%,-10.14%,N/A,N/A,"US$5,124,584.00 ",US$0.00 ,"US$5,124,584.00 ","US$26,400,806.50 ","US$68,169,844.50 ","US$68,169,844.50 ",Foreign Large Cap Equities,17/5/2016,0.22%,N/A,US$1.46 ,18/12/2018,US$0.22 ,2.77%,12.15,0.68,427,25.23%,39%,20%,1099,US$49.93 ,US$53.57 ,US$53.20 ,US$53.62 ,63.31,N/A,N/A,A,N/A,N/A,N/A,N/A,6.75,86.79%,88.16%,167.07,14.90%,4.41%
FAN,First Trust ISE Global Wind Energy Index Fund,Equity,"US$73,166,094.00 ",12.83%,"22,995",US$12.93 ,0.78%,No,No,4.27%,12.29%,-2.87%,33.35%,32.98%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$18,378,713.00)","US$22,828,614.50 ","(US$19,910,987.98)",Alternative Energy Equities,16/6/2008,0.60%,N/A,US$0.31 ,18/12/2018,US$0.06 ,2.40%,13.93,0.87,44,54.73%,35%,15%,1099,US$11.39 ,US$12.88 ,US$12.90 ,US$12.96 ,72.95,A+,B+,A,A-,A-,A-,A-,6.76,96.52%,88.44%,931.37,19.72%,49.77%
MOTI,VanEck Vectors Morningstar International Moat ETF,Equity,"US$72,716,157.00 ",9.71%,"21,019",US$31.07 ,0.65%,No,No,2.10%,7.51%,-10.58%,34.73%,N/A,"(US$5,985,870.00)",US$0.00 ,"(US$5,985,870.00)","(US$1,423,021.50)","US$63,658,697.50 ","US$72,729,045.50 ",Foreign Large Cap Equities,13/7/2015,0.56%,N/A,US$1.06 ,20/12/2018,US$1.06 ,3.42%,11.57,0.95,74,21.45%,35%,15%,1099,US$28.82 ,US$31.13 ,US$30.96 ,US$31.14 ,63.94,C,C+,B-,N/A,N/A,C+,C+,5.77,12.31%,58.16%,342.17,13.76%,7.21%
SNSR,Global X Internet of Things Thematic ETF,Equity,"US$71,885,704.00 ",10.97%,"23,147",US$17.91 ,0.79%,No,No,-0.11%,11.10%,-12.57%,N/A,N/A,"(US$5,059,977.50)",US$0.00 ,"(US$3,441,852.50)","(US$16,508,692.50)","US$73,871,728.46 ","US$73,871,728.46 ",Global Equities,12/9/2016,0.68%,N/A,US$0.20 ,28/12/2018,US$0.20 ,1.13%,17.61,1.09,53,49.99%,39%,20%,1099,US$16.26 ,US$18.28 ,US$17.85 ,US$17.98 ,58.51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.74,55.87%,57.42%,54.35,2.29%,16.07%
EFAX,SPDR MSCI EAFE Fossil Fuel Reserves Free ETF,Equity,"US$70,791,021.00 ",6.46%,"3,792",US$64.31 ,-0.08%,No,No,0.80%,4.30%,-13.96%,N/A,N/A,"(US$20,707.50)",US$0.00 ,"(US$20,707.50)","US$28,943,995.50 ","US$66,966,812.00 ","US$66,966,812.00 ",Foreign Large Cap Equities,24/10/2016,0.20%,N/A,US$1.84 ,21/12/2018,US$0.69 ,2.88%,12.96,0.73,746,12.07%,20%,39%,1099,US$61.66 ,US$64.63 ,US$64.18 ,US$64.44 ,58.61,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.64,79.92%,84.96%,119.98,11.25%,7.41%
IQDG,WisdomTree International Quality Dividend Growth Fund,Equity,"US$66,995,276.00 ",9.21%,"22,629",US$27.40 ,0.26%,No,No,2.47%,7.49%,-13.63%,N/A,N/A,"US$3,969,924.00 ",US$0.00 ,"US$3,969,924.00 ","US$58,074,445.50 ","US$70,159,964.78 ","US$70,159,964.78 ",Foreign Large Cap Equities,7/4/2016,0.38%,N/A,US$0.49 ,24/12/2018,US$0.16 ,1.81%,14.97,0.81,229,36.85%,39%,20%,1099,US$25.43 ,US$27.41 ,US$27.37 ,US$27.44 ,64.11,N/A,N/A,B+,N/A,N/A,N/A,N/A,6.61,74.61%,84.27%,51.87,16.79%,11.81%
DEEF,Xtrackers FTSE Developed Ex US Comprehensive Factor ETF,Equity,"US$64,817,489.00 ",7.57%,"23,629",US$26.93 ,-0.19%,No,No,0.45%,5.05%,-11.75%,18.58%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$27,275,282.50 ","US$66,777,869.50 ","US$66,777,869.50 ",Foreign Large Cap Equities,24/11/2015,0.35%,N/A,US$0.70 ,19/12/2018,US$0.10 ,2.61%,13.27,0.68,922,8.18%,39%,20%,1099,US$25.61 ,US$27.20 ,US$26.90 ,US$26.97 ,60.08,N/A,C,A-,N/A,N/A,N/A,N/A,6.43,56.48%,79.87%,286.09,9.29%,8.49%
DNL,WisdomTree Global ex-U.S. Quality Dividend Growth Fund,Equity,"US$64,162,078.00 ",8.57%,"10,032",US$53.56 ,-0.13%,No,No,1.86%,7.10%,-11.63%,32.61%,24.94%,US$0.00 ,US$0.00 ,US$0.00 ,"US$467,976.00 ","(US$7,186,874.00)","(US$65,609.00)",Foreign Large Cap Equities,16/6/2006,0.58%,2 Platforms,US$1.26 ,24/12/2018,US$0.27 ,2.38%,14.5,0.84,269,32.29%,35%,15%,1099,US$49.58 ,US$53.78 ,N/A,N/A,62.88,B-,B,B-,C+,B-,B,B+,5.91,16.32%,63.07%,130.76,12.40%,4.11%
IQIN,IQ 500 International ETF,Equity,"US$55,694,336.00 ",7.47%,N/A,US$26.62 ,-0.15%,No,No,1.06%,5.13%,N/A,N/A,N/A,"US$33,416,757.00 ",US$0.00 ,"US$33,416,757.00 ","US$48,197,551.52 ","US$48,197,551.52 ","US$48,197,551.52 ",Foreign Large Cap Equities,13/12/2018,0.25%,N/A,US$0.02 ,27/12/2018,US$0.02 ,0.07%,11.15,0,500,10.21%,39%,20%,1099,US$25.28 ,US$26.82 ,US$26.62 ,US$26.62 ,60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GHII,Invesco S&P High Income Infrastructure ETF,Equity,"US$55,647,224.00 ",9.88%,"11,427",US$25.80 ,0.08%,No,No,1.86%,5.89%,-2.41%,42.26%,N/A,"(US$1,269,770.00)","(US$1,269,770.00)","(US$1,269,770.00)","US$24,064,560.50 ","US$53,700,201.00 ","US$53,704,278.00 ",Global Equities,11/2/2015,0.45%,N/A,US$1.26 ,24/12/2018,US$0.30 ,4.91%,18.96,0.66,51,37.11%,35%,15%,1099,US$24.35 ,US$25.89 ,US$25.70 ,US$25.87 ,63.68,N/A,N/A,B+,N/A,N/A,N/A,N/A,5.94,57.08%,64.01%,1762.54,8.34%,12.96%
IMOM,MomentumShares International Quantitative Momentum ETF,Equity,"US$55,579,500.00 ",6.75%,"8,913",US$24.77 ,-0.44%,No,No,0.45%,4.40%,-22.79%,7.28%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$6,437,635.00 ","US$49,501,865.00 ","US$54,065,070.00 ",Foreign Large Cap Equities,23/12/2015,0.79%,N/A,US$0.18 ,19/6/2017,US$0.14 ,0.62%,17.81,0.89,46,25.40%,39%,20%,1099,US$23.76 ,US$25.13 ,US$24.72 ,US$24.82 ,54.58,N/A,N/A,C,N/A,N/A,C,C+,5.6,66.97%,52.27%,489.89,15.04%,8.86%
NUDM,NuShares ESG International Developed Markets Equity ETF,Equity,"US$54,552,320.00 ",5.83%,"14,081",US$23.68 ,-0.17%,No,No,0.40%,3.79%,-13.83%,N/A,N/A,"US$2,339,580.00 ",US$0.00 ,"US$2,339,580.00 ","US$19,767,680.00 ","US$48,741,760.00 ","US$48,741,760.00 ",Foreign Large Cap Equities,6/6/2017,0.40%,N/A,US$0.55 ,26/12/2018,US$0.55 ,2.31%,14.14,0.79,278,18.87%,39%,20%,1099,US$22.87 ,US$23.87 ,US$23.62 ,US$23.75 ,55.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.16,99.87%,99.80%,67.79,2.35%,10.27%
EFZ,Short MSCI EAFE ProShares,Equity,"US$53,369,213.00 ",-6.09%,"59,153",US$27.72 ,0.11%,Yes,No,-0.67%,-4.04%,15.03%,-21.27%,-20.39%,"(US$1,703,753.00)",US$0.00 ,"US$4,252,533.00 ","US$37,904,198.00 ","(US$6,507,315.00)","US$36,163,935.00 ",Inverse Equities,23/10/2007,0.95%,N/A,US$0.10 ,26/12/2018,US$0.08 ,0.36%,0,-0.86,1174,11.95%,35%,15%,1099,US$27.56 ,US$28.96 ,US$27.65 ,US$27.78 ,41.58,B,B+,C+,B+,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SILJ,ETFMG Prime Junior Silver ETF,Equity,"US$51,603,375.00 ",11.94%,"67,150",US$9.00 ,-0.77%,No,No,7.40%,5.02%,-19.16%,86.79%,-16.47%,"US$3,376,900.00 ","US$882,520.00 ","US$3,376,900.00 ","US$7,045,165.00 ","US$72,199,500.00 ","US$78,670,455.00 ",Materials,29/11/2012,0.72%,N/A,US$0.13 ,24/12/2018,US$0.13 ,1.54%,21.71,0.48,31,72.68%,35%,15%,1099,US$7.77 ,US$9.18 ,US$8.89 ,US$9.13 ,62.08,C,C,B-,N/A,C,N/A,C+,3.26,1.16%,1.93%,516.99,0.00%,0.00%
LOWC,SPDR MSCI ACWI Low Carbon Target ETF,Equity,"US$51,488,302.00 ",8.50%,"6,265",US$85.80 ,-0.19%,No,No,1.33%,6.74%,-7.62%,40.52%,N/A,"(US$88,923,221.00)",US$0.00 ,"(US$88,923,221.00)","(US$88,580,754.00)","(US$51,580,468.00)","US$14,219,612.00 ",Large Cap Blend Equities,25/11/2014,0.20%,Charles Schwab,US$2.00 ,21/12/2018,US$1.03 ,2.35%,14.4,0.94,1381,10.99%,35%,15%,1099,US$80.30 ,US$86.35 ,N/A,N/A,60.7,A-,C+,A,N/A,N/A,B+,A,5.76,0.00%,58.04%,68.41,9.59%,6.16%
ISRA,VanEck Vectors Israel ETF,Equity,"US$51,356,803.00 ",11.31%,"5,461",US$31.19 ,0.35%,No,No,3.12%,9.19%,-1.03%,20.50%,11.31%,US$0.00 ,US$0.00 ,US$0.00 ,"US$7,806,478.50 ","US$2,622,708.00 ","US$19,071,296.00 ",All Cap Equities,25/6/2013,0.59%,N/A,US$0.21 ,20/12/2018,US$0.21 ,0.68%,15.09,0.94,126,50.46%,35%,15%,1099,US$28.40 ,US$31.15 ,US$31.10 ,US$31.30 ,62.23,B-,B,C+,N/A,A,B-,B-,4.56,2.75%,19.49%,64.96,2.07%,4.14%
PBD,Invesco Global Clean Energy ETF,Equity,"US$49,035,458.00 ",12.19%,"12,150",US$11.69 ,-0.26%,No,No,1.96%,11.02%,-12.05%,21.77%,2.08%,"(US$1,098,017.00)",US$0.00 ,"(US$1,098,017.00)","(US$2,600,086.50)","(US$15,489,156.00)","(US$34,541,511.00)",Alternative Energy Equities,13/6/2007,0.75%,N/A,US$0.19 ,24/12/2018,US$0.10 ,1.68%,32.81,1.06,110,18.18%,35%,15%,1099,US$10.47 ,US$11.77 ,US$11.65 ,US$11.75 ,64.11,B+,A-,C,A-,B+,B+,A+,6.23,90.59%,74.09%,380.37,2.55%,50.17%
FILL,iShares MSCI Global Energy Producers ETF,Equity,"US$48,953,885.00 ",9.90%,"29,585",US$20.32 ,0.94%,No,No,1.93%,5.12%,-7.40%,38.78%,-2.91%,US$0.00 ,US$0.00 ,US$0.00 ,"US$17,628,861.00 ","US$15,031,425.00 ","US$46,903,425.00 ",Energy Equities,31/1/2012,0.39%,N/A,US$0.59 ,18/12/2018,US$0.32 ,2.90%,20.41,1.02,212,56.41%,35%,15%,1099,US$19.34 ,US$20.24 ,US$20.20 ,US$20.42 ,56.53,A-,C+,A-,B-,A+,B,A+,4.75,51.22%,26.81%,583.89,0.42%,0.88%
LVHI,Legg Mason International Low Volatility High Dividend ETF,Equity,"US$47,544,186.00 ",6.28%,"4,134",US$25.65 ,0.04%,No,No,0.98%,3.80%,1.66%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$8,253,093.00)","US$47,553,589.80 ","US$47,553,589.80 ",Volatility Hedged Equity,27/7/2016,0.40%,N/A,US$2.57 ,26/12/2018,US$1.47 ,10.08%,10.29,0.5,116,25.73%,39%,20%,1099,US$24.57 ,US$25.87 ,US$25.53 ,US$25.76 ,61.03,N/A,N/A,B+,N/A,N/A,N/A,N/A,6.67,81.74%,85.54%,194.35,13.21%,6.65%
SEA,Invesco Shipping ETF,Equity,"US$47,138,677.00 ",8.15%,"52,323",US$8.89 ,-0.45%,No,No,-0.56%,2.60%,-22.44%,-9.77%,-44.98%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$38,477,261.00)","US$42,238,831.00 ","(US$13,514,785.00)",Industrials Equities,11/6/2010,0.66%,N/A,US$0.26 ,24/12/2018,US$0.00 ,2.96%,69.69,1.1,26,63.37%,35%,15%,1099,US$8.68 ,US$9.07 ,US$8.85 ,US$8.95 ,50.24,A+,A,A-,A-,A+,A+,A,N/A,N/A,N/A,N/A,N/A,N/A
SGDJ,Sprott Junior Gold Miners ETF,Equity,"US$47,095,995.00 ",10.90%,"9,731",US$27.71 ,0.54%,No,No,8.55%,7.87%,-11.23%,43.47%,N/A,"(US$78,895.00)","(US$1,346,472.50)","(US$78,895.00)","(US$75,112,332.50)","US$44,970,460.50 ","US$72,659,435.54 ",Materials,31/3/2015,0.57%,N/A,US$0.00 ,21/12/2017,US$0.05 ,0.00%,18.1,-0.44,36,58.78%,35%,15%,1099,US$23.55 ,US$27.56 ,US$27.36 ,US$27.90 ,68.07,N/A,B-,B+,N/A,C,N/A,N/A,4.34,9.30%,14.90%,640.91,0.00%,0.00%
HAWX,iShares Currency Hedged MSCI ACWI ex U.S. ETF,Equity,"US$46,832,935.00 ",6.93%,"29,287",US$25.32 ,-0.08%,No,No,0.84%,5.06%,-5.17%,32.46%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$50,669,933.00)","US$33,154,359.50 ","US$33,154,359.50 ",Foreign Large Cap Equities,29/6/2015,0.35%,N/A,US$0.59 ,28/12/2018,US$0.21 ,2.35%,14.31,0.81,2,100.00%,35%,15%,1099,US$23.97 ,US$25.52 ,US$25.30 ,US$25.35 ,59.28,C+,C+,A-,N/A,N/A,C+,C,N/A,N/A,N/A,N/A,N/A,N/A
DTEC,ALPS Disruptive Technologies ETF,Equity,"US$46,380,404.00 ",14.28%,"13,606",US$27.29 ,0.55%,No,No,1.71%,12.96%,1.72%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$38,723,631.50 ","US$45,424,918.50 ","US$45,424,918.50 ",Global Equities,29/12/2017,0.50%,N/A,US$0.08 ,20/12/2018,US$0.08 ,0.29%,25.49,1.11,101,11.88%,39%,20%,1099,US$24.27 ,US$27.52 ,US$27.17 ,US$27.40 ,63.64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.39,39.50%,44.61%,64.31,2.89%,12.85%
YMLP,VanEck Vectors High Income MLP ETF,Equity,"US$43,690,908.00 ",14.75%,"11,863",US$19.68 ,1.08%,No,No,3.69%,8.37%,-13.12%,23.24%,-64.49%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$8,110,328.00)","(US$33,854,378.30)","US$66,250,121.70 ",MLPs,12/3/2012,0.82%,N/A,US$1.94 ,9/11/2018,US$0.34 ,9.95%,9.03,1.2,19,68.45%,35%,15%,1099,US$18.06 ,US$19.60 ,US$19.61 ,US$19.73 ,62.15,A,B+,A-,C,A+,A+,B,N/A,N/A,N/A,N/A,N/A,N/A
IQDY,FlexShares International Quality Dividend Dynamic Index Fund,Equity,"US$42,956,249.00 ",9.92%,"33,506",US$23.88 ,-0.08%,No,No,1.73%,7.74%,-16.47%,28.96%,10.38%,"US$9,372,664.00 ","US$9,372,664.00 ","US$9,372,664.00 ","(US$26,339,909.00)","(US$5,937,179.00)","US$36,119,961.10 ",Large Cap Value Equities,12/4/2013,0.47%,N/A,US$1.30 ,21/12/2018,US$0.28 ,5.49%,15.23,0.91,156,18.01%,35%,15%,1099,US$21.98 ,US$24.02 ,US$23.84 ,US$23.94 ,63.35,B+,A-,B,N/A,C+,A,B,5.86,15.16%,61.57%,262.41,9.42%,3.77%
SDG,iShares MSCI Global Impact ETF,Equity,"US$42,608,000.00 ",7.75%,"5,318",US$57.11 ,0.65%,No,No,1.55%,5.90%,-5.04%,N/A,N/A,"US$2,621,318.00 ",US$0.00 ,US$0.00 ,"US$2,621,318.00 ","US$2,621,318.00 ","US$2,621,318.00 ",Large Cap Blend Equities,20/4/2016,0.49%,N/A,US$1.31 ,18/12/2018,US$0.51 ,2.30%,15.12,0.69,110,37.03%,N/A,N/A,N/A,US$54.23 ,US$57.10 ,US$57.05 ,US$57.17 ,61.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.79,0.00%,88.88%,162.72,5.07%,68.87%
CNCR,Loncar Cancer Immunotherapy ETF,Equity,"US$41,930,200.00 ",10.55%,"17,958",US$20.86 ,0.97%,No,No,2.53%,7.14%,-25.58%,2.10%,N/A,"US$1,020,855.00 ",US$0.00 ,"US$1,947,620.00 ","US$10,500,475.00 ","US$33,499,385.00 ","US$52,984,115.00 ",Health & Biotech Equities,13/10/2015,0.79%,N/A,US$0.00 ,28/12/2017,US$0.35 ,0.00%,14.87,1.97,26,46.68%,39%,20%,1099,US$19.49 ,US$21.35 ,US$20.71 ,US$21.01 ,54.98,N/A,N/A,C,N/A,N/A,N/A,N/A,4.74,47.55%,26.36%,24.79,3.81%,4.83%
CID,VictoryShares International High Dividend Volatility Weighted ETF,Equity,"US$41,262,078.00 ",6.64%,"17,052",US$31.87 ,-0.19%,No,No,0.63%,4.44%,-11.15%,16.97%,N/A,"(US$3,247,813.00)","(US$6,303,350.00)","(US$3,247,813.00)","US$5,490,626.00 ","US$25,553,980.00 ","US$40,269,025.00 ",Foreign Large Cap Equities,19/8/2015,0.45%,N/A,US$1.50 ,16/1/2019,US$0.01 ,4.69%,11.98,0.72,101,17.53%,35%,15%,1099,US$30.50 ,US$32.05 ,US$31.76 ,US$31.97 ,59.88,N/A,B-,B,N/A,N/A,C,N/A,6.78,88.73%,88.82%,552.11,13.63%,5.36%
CRAK,VanEck Vectors Oil Refiners ETF,Equity,"US$40,852,695.00 ",8.38%,"21,340",US$29.09 ,-1.05%,No,No,0.66%,5.32%,-4.18%,64.89%,N/A,"(US$10,927,178.50)","(US$1,431,132.50)","(US$5,624,988.50)","US$20,857,206.50 ","US$40,611,825.00 ","US$42,502,293.50 ",Energy Equities,18/8/2015,0.59%,N/A,US$0.65 ,20/12/2018,US$0.65 ,2.21%,8.68,1.03,26,60.51%,35%,15%,1099,US$27.57 ,US$29.34 ,US$28.99 ,US$29.26 ,55.92,N/A,N/A,B-,N/A,N/A,N/A,N/A,5.42,78.05%,45.67%,365.03,4.65%,3.41%
PRNT,3D Printing ETF,Equity,"US$40,468,245.00 ",13.66%,"11,097",US$22.58 ,0.71%,No,No,4.85%,10.93%,-12.33%,N/A,N/A,"(US$1,043,785.50)",US$0.00 ,"(US$1,043,785.50)","(US$1,897,812.00)","US$41,396,141.50 ","US$41,396,141.50 ",Global Equities,19/7/2016,0.66%,N/A,US$0.16 ,27/12/2018,US$0.16 ,0.70%,20.37,1.36,48,54.87%,39%,20%,1099,US$20.29 ,US$22.36 ,US$22.40 ,US$22.79 ,62.52,N/A,N/A,C+,N/A,N/A,N/A,N/A,5.79,56.94%,58.99%,103.49,2.15%,2.62%
LEGR,First Trust Indxx Innovative Transaction & Process ETF,Equity,"US$40,369,911.00 ",9.01%,"7,227",US$27.83 ,-0.32%,No,No,-0.54%,7.53%,-5.92%,N/A,N/A,"(US$2,674,300.00)",US$0.00 ,"(US$2,674,300.00)","US$34,151,637.50 ","US$40,223,443.50 ","US$40,223,443.50 ",Large Cap Blend Equities,24/1/2018,0.65%,N/A,US$0.33 ,18/12/2018,US$0.10 ,1.19%,16.19,0.91,99,20.51%,39%,20%,1099,US$25.79 ,US$28.26 ,US$27.78 ,US$27.86 ,58.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.39,79.36%,78.59%,58.96,3.72%,5.14%
IFLY,ETFMG Drone Economy Strategy ETF,Equity,"US$39,110,280.00 ",10.83%,"5,287",US$32.53 ,-0.49%,No,No,1.21%,9.09%,-13.37%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$3,035,430.00)","US$35,618,440.00 ","US$35,618,440.00 ",Industrials Equities,9/3/2016,0.79%,N/A,US$0.11 ,24/12/2018,US$0.02 ,0.35%,19.3,1.05,54,35.69%,39%,20%,1099,US$29.60 ,US$32.98 ,N/A,N/A,58.1,N/A,N/A,C,N/A,N/A,N/A,N/A,5.37,38.43%,43.90%,39.53,63.79%,1.08%
