Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
GLDM,SPDR Gold MiniShares Trust,Commodity,"$516,369,840.00",2.65%,"701,361",$13.16,-0.23%,No,No,1.31%,2.49%,N/A,N/A,N/A,"$105,717,045.00","$15,568,029.00","$91,535,493.00","$437,994,296.80","$437,994,296.80","$437,994,296.80",Long-Short,2018-06-25,0.18%,N/A,$0.00,N/A,N/A,0.00%,0.00,-0.34,N/A,N/A,39%,20%,1099,$12.68,$13.18,$13.13,$13.20,68.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
UWT,VelocityShares 3x Long Crude Oil ETN,Commodity,"$502,958,880.00",67.87%,"11,271,651",$14.94,7.33%,No,3x,9.53%,44.35%,-53.92%,N/A,N/A,"-$134,673,085.00","-$12,509,070.00","-$135,539,915.00","$513,493,134.00","$144,030,037.30","$144,030,037.30",Leveraged Commodities,2016-12-08,1.50%,N/A,$0.00,N/A,N/A,0.00%,0.00,2.78,1,100.00%,39%,20%,1099,$10.71,$14.94,$14.29,$15.38,53.05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DBA,Invesco DB Agriculture Fund,Commodity,"$487,034,308.00",-0.06%,"458,703",$16.93,0.06%,No,No,-0.88%,-0.06%,-9.95%,-14.41%,-30.59%,"-$6,744,278.00","-$6,804,356.00","$3,416,926.00","-$102,148,314.00","-$6,206,012.00","-$394,944,254.56",Agricultural Commodities,2007-01-05,0.85%,N/A,$0.18,2018-12-24,$0.18,1.06%,0.00,0.09,10,100.00%,23%,23%,K-1,$16.91,$17.33,$16.89,$16.98,43.88,A,A+,C,B,A+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
UGAZ,VelocityShares 3x Long Natural Gas,Commodity,"$471,151,786.00",-16.70%,"4,408,260",$33.58,-10.02%,No,3x,-30.35%,-19.78%,-53.59%,-93.98%,-99.91%,"$285,966,020.00","$141,646,612.50","$201,641,275.00","$135,133,658.45","$355,068,317.79","$2,227,761,609.74",Leveraged Commodities,2012-02-07,1.65%,N/A,$0.00,N/A,N/A,0.00%,0.00,1.28,1,100.00%,35%,15%,1099,$30.08,$60.31,$32.52,$35.44,37.88,C+,A,C,B-,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
UCO,ProShares Ultra Bloomberg Crude Oil,Commodity,"$467,765,846.00",42.48%,"4,450,855",$18.95,4.87%,No,2x,6.52%,29.00%,-32.83%,0.16%,-93.94%,"-$62,243,135.50","-$14,108,087.00","-$67,041,772.00","$3,405,888.00","-$1,232,538,971.96","$769,154,727.74",Leveraged Commodities,2008-11-24,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,1.62,1,100.00%,23%,23%,K-1,$15.06,$19.01,$18.38,$19.33,55.36,A,A,B,A-,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
USCI,United States Commodity Index Fund,Commodity,"$465,368,738.00",3.25%,"65,158",$38.75,0.16%,No,No,-0.03%,2.70%,-11.63%,-1.72%,-30.80%,"-$13,373,265.00",$0.00,"-$9,623,321.00","$5,099,970.50","-$2,316,631.50","$232,079,066.00",Commodities,2010-08-10,0.80%,Charles Schwab,$0.00,N/A,N/A,0.00%,0.00,0.22,14,71.43%,23%,23%,K-1,$37.87,$39.01,N/A,N/A,52.14,A-,A-,B-,B,A+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BAR,GraniteShares Gold Trust,Commodity,"$445,815,204.00",2.76%,"37,740",$131.41,-0.16%,No,No,1.42%,2.51%,-2.54%,N/A,N/A,"$119,346,299.20",$0.00,"$132,141,950.20","$423,006,128.40","$432,175,306.40","$432,175,306.40",Precious Metals,2017-08-31,0.17%,N/A,$0.00,N/A,N/A,0.00%,0.00,-0.22,1,100.00%,39%,28%,1099,$126.62,$131.57,$131.13,$131.80,68.29,N/A,B-,C+,N/A,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GLTR,Aberdeen Standard Physical Precious Metals Basket Shares ETF,Commodity,"$375,709,082.00",3.18%,"27,165",$65.17,-0.32%,No,No,1.12%,2.34%,-2.40%,20.84%,-2.45%,"$3,194,288.50",$0.00,"$3,194,288.50","$1,438,082.50","$186,223,275.50","$203,628,705.50",Precious Metals,2010-10-21,0.60%,Charles Schwab,$0.00,N/A,N/A,0.00%,0.00,-0.06,4,100.00%,35%,28%,1099,$62.84,$65.34,$64.96,$65.50,67.60,B+,B,B+,B+,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SIVR,Aberdeen Standard Physical Silver Shares ETF,Commodity,"$345,390,708.00",2.79%,"133,092",$15.46,-0.83%,No,No,1.24%,1.38%,-8.03%,10.59%,-18.29%,"-$6,163,160.00","-$6,163,160.00","-$6,163,160.00","$1,847,402,744.40","$1,881,299,348.90","$1,889,270,738.90",Precious Metals,2009-07-24,0.30%,Charles Schwab,$0.00,N/A,N/A,0.00%,0.00,0.03,1,100.00%,39%,28%,1099,$14.79,$15.61,$15.41,$15.56,63.28,B,A,A,C+,C+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DBO,Invesco DB Oil Fund,Commodity,"$326,784,037.00",19.95%,"943,366",$10.16,2.42%,No,No,3.25%,14.03%,-7.52%,28.99%,-61.60%,"$8,842,952.00",$0.00,"$7,124,200.00","$59,258,470.00","-$176,230,420.00","$366,600,730.00",Oil & Gas,2007-01-05,0.75%,TD Ameritrade,$0.13,2018-12-24,$0.13,1.35%,0.00,0.82,1,100.00%,23%,23%,K-1,$9.02,$10.19,$10.00,$10.26,57.25,B+,A,C+,B+,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
UNG,United States Natural Gas Fund,Commodity,"$270,289,082.00",-1.13%,"6,143,365",$24.43,-3.36%,No,No,-10.84%,-2.63%,0.33%,-28.06%,-74.74%,"-$25,648,286.00","$30,710,906.00","-$35,604,515.00","-$188,681,366.00","-$689,855,757.48","-$424,580,631.53",Oil & Gas,2007-04-18,1.30%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.67,1,100.00%,23%,23%,K-1,$23.24,$29.53,$24.18,$24.85,40.00,B-,A,A,B-,C+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
USLV,VelocityShares 3x Long Silver ETN,Commodity,"$260,197,475.00",7.34%,"247,466",$79.54,-2.32%,No,3x,3.87%,3.22%,-33.55%,-24.96%,-81.41%,"-$28,205,721.00","-$7,334,274.00","-$19,835,947.00","$128,853,726.60","$257,303,814.89","$417,976,337.82",Leveraged Commodities,2011-10-14,1.65%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.07,1,100.00%,39%,20%,1099,$69.88,$81.88,$78.52,$81.14,63.10,C+,A,C,C,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DGAZ,VelocityShares 3x Inverse Natural Gas,Commodity,"$236,153,258.00",-13.91%,"3,649,330",$101.86,10.26%,Yes,3x,36.67%,-9.84%,-78.56%,-91.41%,-75.98%,"-$79,634,481.89","-$59,842,011.50","$7,738,208.50","$493,285,861.02","$797,619,303.32","$531,370,994.52",Leveraged Commodities,2012-02-07,1.65%,N/A,$0.00,N/A,N/A,0.00%,0.00,-2.39,1,100.00%,35%,15%,1099,$54.64,$126.42,$97.13,$104.70,50.93,C,A+,C,C,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PALL,Aberdeen Standard Physical Palladium Shares ETF,Commodity,"$220,208,191.00",7.22%,"25,876",$127.65,0.02%,No,No,-1.03%,1.56%,28.91%,165.66%,85.81%,"$19,256,658.00",$0.00,"$19,256,658.00","-$246,076,423.50","-$305,708,167.50","-$583,434,517.50",Precious Metals,2010-01-06,0.60%,Charles Schwab,$0.00,N/A,N/A,0.00%,0.00,0.77,1,100.00%,35%,28%,1099,$123.75,$131.19,N/A,N/A,56.75,A,A-,B+,A+,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BCI,Aberdeen Standard Bloomberg All Commodity Strategy K-1 Free ETF,Commodity,"$213,609,926.00",5.21%,"107,389",$22.62,0.31%,No,No,0.09%,3.51%,-9.84%,N/A,N/A,"$6,525,432.00",$0.00,"$2,221,335.00","$94,862,684.50","$224,449,144.50","$224,449,144.50",Commodities,2017-03-30,0.25%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.42,22,67.56%,39%,20%,1099,$21.91,$22.78,N/A,N/A,52.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.7,98.31%,87.11%,0.0,0.00%,0.00%
AGQ,ProShares Ultra Silver,Commodity,"$207,628,913.00",4.93%,"137,444",$27.67,-1.71%,No,2x,2.44%,2.10%,-20.74%,-3.25%,-54.52%,"-$4,115,495.00","$2,768,657.00","-$4,115,495.00","$2,518,489.50","-$33,583,824.50","-$24,264,191.64",Leveraged Commodities,2008-12-01,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.06,1,100.00%,27%,27%,K-1,$25.38,$28.25,$27.44,$28.04,62.57,A-,A,A-,C+,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RJI,RICI-Total Return ETN,Commodity,"$184,063,400.00",7.57%,"231,839",$5.26,1.15%,No,No,0.96%,5.20%,-6.41%,18.47%,-34.58%,"-$6,456,000.00","-$1,706,100.00","-$6,456,000.00","-$54,753,300.00","-$75,706,786.00","-$309,460,986.00",Commodities,2007-10-17,0.75%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.45,35,67.80%,35%,15%,1099,$5.02,$5.28,N/A,N/A,56.25,A,A,B,A-,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DBB,Invesco DB Base Metals Fund,Commodity,"$173,827,723.00",5.98%,"128,735",$16.31,-0.37%,No,No,0.80%,5.91%,-16.01%,41.43%,4.17%,"$3,248,210.00","$3,248,210.00","$3,248,210.00","-$112,090,100.00","$32,357,502.00","-$58,179,484.00",Metals,2007-01-05,0.75%,N/A,$0.24,2018-12-24,$0.24,1.50%,0.00,0.31,3,100.00%,23%,23%,K-1,$15.10,$16.43,$16.29,$16.36,60.17,A,A+,C,A-,A+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FTGC,First Trust Global Tactical Commodity Strategy Fund,Commodity,"$172,645,894.00",4.63%,"112,289",$18.76,0.37%,No,No,0.43%,3.08%,-10.71%,-3.15%,-38.25%,"-$8,180,624.50",$0.00,"-$3,700,952.00","-$1,190,061.00","$27,779,182.63","$301,210,306.42",Commodities,2013-10-22,0.95%,N/A,$0.14,2018-12-18,$0.13,0.76%,0.00,0.28,12,97.98%,35%,15%,1099,$18.26,$18.81,N/A,N/A,55.72,N/A,B+,C+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GCC,WisdomTree Continuous Commodity Index Fund,Commodity,"$162,759,964.00",2.96%,"69,637",$18.07,-0.28%,No,No,-0.22%,1.92%,-7.99%,0.11%,-30.04%,"$11,170,231.00",$0.00,"-$8,088,411.00","$3,730,008.50","-$53,315,686.00","-$49,046,395.18",Commodities,2008-01-24,0.75%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.21,18,74.16%,23%,23%,K-1,$17.81,$18.19,N/A,N/A,52.96,B,A-,B-,B-,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OUNZ,Van Eck Merk Gold Trust,Commodity,"$154,177,917.00",2.74%,"49,784",$12.93,-0.08%,No,No,1.41%,2.50%,-2.85%,16.49%,N/A,"$5,753,555.21",$0.00,"$5,707,653.00","$14,945,759.87","$57,332,927.64","$149,202,334.93",Precious Metals,2014-05-16,0.40%,N/A,$0.00,N/A,N/A,0.00%,0.00,-0.25,1,100.00%,35%,28%,1099,$12.46,$12.95,$12.88,$13.00,68.58,N/A,N/A,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DBP,Invesco DB Precious Metals Fund,Commodity,"$141,726,177.00",2.47%,"35,642",$37.27,-0.40%,No,No,1.28%,2.01%,-4.86%,11.69%,-5.91%,"$29,269,146.00",$0.00,"$21,924,048.00","-$23,439,808.00","$41,446,498.00","-$8,776,672.00",Precious Metals,2007-01-05,0.75%,N/A,$0.45,2018-12-24,$0.45,1.21%,0.00,-0.18,2,100.00%,23%,23%,K-1,$35.96,$37.40,$37.20,$37.40,65.93,B+,B+,C+,B-,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
UGLD,VelocityShares 3x Long Gold ETN,Commodity,"$140,491,199.00",7.33%,"110,898",$102.40,-0.54%,No,3x,4.00%,6.77%,-16.48%,19.35%,-27.38%,"-$5,257,132.50",$0.00,"-$5,257,132.50","$40,370,066.46","$69,755,479.49","$124,542,701.32",Leveraged Commodities,2011-10-17,1.35%,N/A,$0.00,N/A,N/A,0.00%,0.00,-0.72,1,100.00%,35%,15%,1099,$92.16,$102.85,$101.74,$103.40,66.91,C+,A-,C+,C,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DGL,Invesco DB Gold Fund,Commodity,"$137,762,820.00",2.55%,"41,160",$40.55,-0.07%,No,No,1.35%,2.42%,-4.00%,12.81%,-1.43%,"$39,843,360.00",$0.00,$0.00,"-$46,738,622.00","$7,223,820.00","$13,322,734.00",Precious Metals,2007-01-05,0.75%,N/A,$0.58,2018-12-24,$0.58,1.44%,0.00,-0.24,1,100.00%,23%,23%,K-1,$39.13,$40.57,$40.51,$40.59,67.87,B+,A-,C+,B-,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OILU,ProShares UltraPro 3x Crude Oil ETF,Commodity,"$131,114,616.00",67.19%,"1,065,735",$22.52,7.55%,No,3x,9.43%,44.27%,-53.99%,N/A,N/A,"-$12,292,033.50","-$3,184,471.50","-$12,292,033.50","$128,378,753.22","$125,259,940.72","$125,259,940.72",Leveraged Commodities,2017-03-24,0.49%,N/A,$0.00,N/A,N/A,0.00%,0.00,2.79,1,100.00%,39%,20%,1099,$16.14,$22.50,$21.52,$23.19,53.18,N/A,N/A,A+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GSC,GS Connect S&P GSCI Enhanced Commodity ETN,Commodity,"$114,449,860.00",17.56%,"4,626",$22.69,1.34%,No,No,1.25%,8.05%,-9.66%,17.87%,-50.16%,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Commodities,2007-07-31,1.25%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.62,23,83.38%,35%,15%,1099,$20.40,$23.36,$22.62,$22.73,52.73,C+,B,C,A+,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AAAU,Perth Mint Physical Gold ETF,Commodity,"$103,777,000.00",2.73%,"57,816",$13.17,-0.15%,No,No,1.39%,2.57%,N/A,N/A,N/A,"$11,903,000.00","$5,448,000.00","$11,903,000.00","$94,963,000.00","$94,963,000.00","$94,963,000.00",Precious Metals,2018-08-15,0.18%,N/A,$0.00,N/A,N/A,0.00%,0.00,-0.35,1,100.00%,39%,20%,1099,$12.69,$13.18,$13.15,$13.20,67.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DBE,Invesco DB Energy Fund,Commodity,"$97,761,018.00",12.30%,"262,432",$13.97,1.75%,No,No,0.94%,8.04%,-7.48%,38.67%,-49.89%,"-$5,279,568.00",$0.00,"-$2,741,566.00","-$66,752,158.00","-$5,885,552.00","-$2,302,644.00",Oil & Gas,2007-01-05,0.75%,N/A,$0.21,2018-12-24,$0.21,1.50%,0.00,0.70,5,100.00%,23%,23%,K-1,$13.11,$14.14,N/A,N/A,53.64,A+,A,B-,A-,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OIL,iPath Series B S&P GSCI Crude Oil Total Return Index ETN,Commodity,"$90,597,584.00",20.31%,N/A,$57.10,2.72%,No,No,3.50%,14.27%,N/A,N/A,N/A,"$3,319,093.07","$438,361.05","$3,700,803.82","-$170,370,249.67","-$440,627,711.38","$735,226,288.12",Oil & Gas,2016-11-17,0.75%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.00,1,100.00%,35%,15%,1099,$50.60,$57.28,$56.29,$57.63,56.81,B+,A,B,A,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
UGL,ProShares Ultra Gold,Commodity,"$89,980,644.00",4.62%,"63,569",$39.14,-0.31%,No,2x,2.76%,4.62%,-9.36%,18.61%,-10.92%,"$1,888,336.00",$0.00,$0.00,"-$150,049.00","$2,361,602.50","-$26,251,733.91",Leveraged Commodities,2008-12-01,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,-0.47,1,100.00%,23%,23%,K-1,$36.46,$39.25,$38.97,$39.38,66.52,A,B+,B+,B-,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DGP,DB Gold Double Long ETN,Commodity,"$89,032,145.00",12.24%,"30,960",$25.95,-0.57%,No,2x,3.84%,8.13%,-2.92%,29.17%,-3.21%,$0.00,$0.00,$0.00,"-$21,288,007.40","-$39,083,687.40","-$48,384,127.40",Leveraged Commodities,2008-02-28,0.75%,N/A,$0.00,N/A,N/A,0.00%,0.00,-0.45,1,100.00%,35%,15%,1099,$23.49,$28.77,$25.65,$26.27,56.95,A-,B+,A-,B-,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BNO,United States Brent Oil Fund,Commodity,"$87,878,455.00",15.98%,"459,748",$17.78,2.83%,No,No,2.30%,9.89%,-6.91%,56.79%,-57.83%,"$1,455,615.00",$0.00,"-$868,569.00","-$5,172,486.00","-$77,522,038.50","$65,737,580.00",Oil & Gas,2010-06-02,0.90%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.83,1,100.00%,23%,23%,K-1,$16.36,$17.89,$17.52,$17.93,54.79,B+,A-,C,A,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RJA,RICI-Agriculture ETN,Commodity,"$86,832,000.00",2.50%,"35,589",$5.74,0.00%,No,No,-0.17%,0.97%,-6.97%,-6.51%,-27.53%,"-$1,575,300.00","-$285,000.00","-$1,575,300.00","-$9,606,700.00","-$17,223,100.00","-$88,458,600.00",Agricultural Commodities,2007-10-17,0.75%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.25,19,82.53%,35%,15%,1099,$5.66,$5.77,$5.73,$5.77,52.93,A-,A,B,B+,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DWT,VelocityShares 3x Inverse Crude Oil ETN,Commodity,"$84,074,415.00",-46.05%,"7,127,548",$8.60,-7.63%,Yes,3x,-10.88%,-36.62%,-17.31%,N/A,N/A,"$69,556,627.50","$21,171,260.00","$51,148,517.50","-$203,125,104.00","$109,520,878.00","$109,520,878.00",Leveraged Commodities,2016-12-08,1.50%,N/A,$0.00,N/A,N/A,0.00%,0.00,-2.12,1,100.00%,20%,39%,1099,$8.17,$12.90,$8.30,$9.06,40.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
UCI,E-TRACS UBS Bloomberg CMCI ETN,Commodity,"$78,529,012.00",7.63%,"35,463",$14.53,0.35%,No,No,0.03%,5.06%,-7.69%,24.83%,-27.20%,$0.00,$0.00,$0.00,"-$10,630,762.00","$3,016,613.00","-$45,303,386.86",Commodities,2008-04-01,0.55%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.39,25,71.33%,35%,15%,1099,$13.93,$14.67,N/A,N/A,56.39,A+,B+,A,B+,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
JO,iPath Series B Bloomberg Coffee Subindex Total Return ETN,Commodity,"$67,533,293.00",2.16%,"31,735",$38.26,-2.25%,No,No,-2.79%,2.35%,-22.46%,N/A,N/A,"$9,437,717.62","$2,428,062.87","$6,293,593.45","$11,179,354.36","$76,188,575.13","$22,748,661.12",Agricultural Commodities,2018-01-17,0.45%,N/A,$0.00,N/A,N/A,0.00%,0.00,1.16,1,100.00%,35%,15%,1099,$37.10,$39.28,$38.04,$38.66,48.54,B-,A,B+,C,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
