Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
CYB,WisdomTree Chinese Yuan Fund,Currency,"$31,110,523.00",2.43%,"2,761",$25.72,-1.38%,No,No,-0.73%,1.28%,-4.29%,7.23%,2.21%,$0.00,$0.00,$0.00,"-$7,784,225.00","-$29,566,045.00","-$180,002,245.00",Currency,2008-05-14,0.45%,E*TRADE,$0.29,2018-12-24,$0.29,1.11%,0.00,0.12,1,100.00%,35%,15%,1099,$25.37,$26.06,$25.66,$25.85,54.35,A+,A-,B,A,A+,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DBV,Invesco DB G10 Currency Harvest Fund,Currency,"$24,417,806.00",3.72%,"6,156",$24.41,0.25%,No,No,0.71%,2.18%,6.39%,6.76%,-1.11%,$0.00,$0.00,$0.00,"-$14,148,844.00","-$66,879,578.00","-$154,469,848.00",Currency,2006-09-18,0.75%,TD Ameritrade,$0.28,2018-12-24,$0.28,1.13%,0.00,0.26,7,101.77%,23%,23%,K-1,$23.67,$24.49,$24.39,$24.44,57.86,A-,A,C+,A,A-,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CEW,WisdomTree Emerging Currency Fund,Currency,"$20,567,917.00",2.93%,"4,231",$18.63,-0.37%,No,No,0.76%,1.72%,-5.11%,14.95%,-2.63%,$0.00,$0.00,$0.00,"-$22,039,570.00","-$27,777,601.00","-$134,096,482.00",Currency,2009-05-06,0.55%,E*TRADE,$0.34,2018-12-24,$0.34,1.80%,0.00,0.23,12,83.82%,35%,15%,1099,$18.23,$18.64,$18.58,$18.69,66.50,A,A-,B-,B+,A,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FXS,Invesco CurrencyShares® Swedish Krona Trust ,Currency,"$15,500,716.00",-2.30%,"2,755",$103.22,-0.10%,No,No,-0.14%,-0.97%,-14.92%,-9.79%,-32.07%,$0.00,$0.00,$0.00,"$54,404,473.50","$54,404,473.50","$33,175,973.50",Currency,2006-06-26,0.40%,Charles Schwab,$0.00,2014-07-01,$0.01,0.00%,0.00,0.21,1,100.00%,35%,35%,1099,$102.46,$105.56,$103.17,$103.32,46.16,B+,C+,A-,A,B,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BZF,WisdomTree Brazilian Real Fund,Currency,"$12,968,514.00",5.57%,"3,237",$17.35,0.29%,No,No,3.49%,4.64%,-8.16%,37.18%,2.75%,$0.00,$0.00,$0.00,"-$654,370.00","-$8,361,916.00","-$25,830,760.00",Currency,2008-05-14,0.45%,E*TRADE,$0.20,2018-12-24,$0.20,1.17%,0.00,0.16,1,100.00%,35%,15%,1099,$16.56,$17.27,$17.19,$17.48,61.62,A-,B+,B,C+,B,A+,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DRR,Market Vectors Double Short Euro ETN,Currency,"$12,767,080.00",1.71%,527,$57.18,0.65%,Yes,2x,-0.38%,-0.09%,22.08%,-4.70%,42.03%,$0.00,$0.00,$0.00,$0.00,"-$29,668,244.22","-$42,044,044.22",Leveraged Currency,2008-05-07,0.65%,N/A,$0.00,N/A,N/A,0.00%,0.00,-0.30,1,100.00%,35%,35%,1099,$55.89,$58.09,$57.18,$57.18,51.13,A-,B-,A,B-,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EUFX,ProShares Short Euro,Currency,"$8,642,060.00",0.31%,"1,240",$43.22,-0.05%,Yes,No,-0.29%,-0.22%,12.63%,-1.78%,19.64%,$0.00,$0.00,$0.00,$0.00,"-$8,451,812.00","-$1,177,500.87",Currency,2012-06-26,0.97%,N/A,$0.00,N/A,N/A,0.00%,0.00,-0.10,1,100.00%,23%,23%,K-1,$42.83,$43.68,N/A,N/A,49.50,C,C,C,C+,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ULE,ProShares Ultra Euro,Currency,"$8,262,866.00",-0.66%,"6,805",$15.02,0.20%,No,2x,0.74%,0.74%,-20.40%,-2.53%,-39.80%,"$744,567.50",$0.00,"$744,567.50","-$63,525.50","-$3,235,830.50","$7,043,771.86",Leveraged Currency,2008-11-24,1.01%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.23,1,100.00%,23%,23%,K-1,$14.68,$15.27,N/A,N/A,51.22,B+,B,B-,A,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CNY,Market Vectors-Renminbi/USD ETN,Currency,"$8,017,824.00",4.33%,"4,046",$45.05,0.40%,No,No,0.56%,4.95%,0.77%,9.77%,6.25%,$0.00,$0.00,$0.00,$0.00,"-$8,006,495.60","-$31,822,205.60",Currency,2008-03-17,0.55%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.02,1,100.00%,35%,35%,1099,$43.14,$45.98,N/A,N/A,56.84,B,B,C+,A-,A,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CROC,ProShares UltraShort Australian Dollar,Currency,"$7,822,701.00",-5.02%,"1,818",$52.17,0.56%,Yes,2x,-1.83%,-3.56%,21.17%,-15.34%,8.36%,"-$2,609,016.00","-$2,609,016.00","-$2,609,016.00","-$2,334,533.00","-$9,265,924.50","-$19,346,131.68",Leveraged Currency,2012-07-17,1.03%,N/A,$0.00,N/A,N/A,0.00%,0.00,-0.75,1,100.00%,23%,23%,K-1,$51.96,$54.62,$52.12,$52.19,43.56,A,A,A-,N/A,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
YCL,ProShares Ultra Yen,Currency,"$5,738,048.00",-0.28%,"1,923",$57.39,-1.05%,No,2x,-0.07%,-2.25%,-5.31%,6.65%,-27.32%,"-$12,873.00",$0.00,"-$12,873.00","$2,833,703.00","-$82,018.00","$3,254,641.82",Leveraged Currency,2008-11-24,1.01%,N/A,$0.00,N/A,N/A,0.00%,0.00,-0.42,1,100.00%,23%,23%,K-1,$56.90,$59.22,$57.39,$57.39,52.34,B-,A-,C,C,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DCHF,VelocityShares Daily 4x Long USD vs CHF ETN,Currency,"$4,355,360.00",6.23%,356,$27.46,0.37%,No,4x,1.33%,4.33%,38.69%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Leveraged Currency,2017-12-12,1.50%,N/A,$0.00,N/A,N/A,0.00%,0.00,-1.46,1,100.00%,39%,20%,1099,$25.19,$28.25,$27.46,$27.46,55.64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DGBP,VelocityShares Daily 4x Long USD vs GBP ETN,Currency,"$4,304,816.00",-9.66%,926,$26.75,1.06%,No,4x,4.13%,-9.92%,40.20%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Leveraged Currency,2017-12-12,1.50%,N/A,$0.00,N/A,N/A,0.00%,0.00,-1.57,1,100.00%,39%,20%,1099,$25.30,$30.50,$26.75,$26.75,42.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DAUD,VelocityShares Daily 4x Long USD vs AUD ETN,Currency,"$4,259,533.00",-11.30%,522,$27.55,1.10%,No,4x,-3.84%,-7.55%,41.07%,N/A,N/A,$0.00,$0.00,$0.00,"-$123,063.20","-$123,063.20","-$123,063.20",Leveraged Currency,2017-12-12,1.50%,N/A,$0.00,N/A,N/A,0.00%,0.00,-1.29,1,100.00%,39%,20%,1099,$27.34,$30.27,$27.55,$27.55,42.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
UJPY,VelocityShares Daily 4x Long JPY vs USD ETN,Currency,"$4,138,448.00",-0.67%,619,$25.37,-2.20%,No,4x,-0.24%,-4.62%,-10.72%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Leveraged Currency,2017-12-12,1.50%,N/A,$0.00,N/A,N/A,0.00%,0.00,-1.12,1,100.00%,39%,20%,1099,$24.94,$27.02,$25.37,$25.37,51.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FXSG,Invesco CurrencyShares® Singapore Dollar Trust ,Currency,"$3,657,996.00",1.35%,331,$72.77,-0.25%,No,No,0.22%,0.65%,-3.18%,6.19%,-7.23%,$0.00,$0.00,$0.00,"-$32,396,205.00","-$32,396,205.00","-$36,118,265.00",Currency,2013-02-13,0.40%,N/A,$0.23,2019-01-02,$0.05,0.32%,0.00,0.25,1,100.00%,35%,35%,1099,$72.14,$72.94,$72.77,$72.77,62.87,N/A,C+,A+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FXCH,Invesco CurrencyShares® Chinese Renminbi Trust ,Currency,"$3,646,415.00",1.84%,200,$72.43,-0.54%,No,No,0.11%,1.63%,-7.28%,-2.44%,-12.40%,$0.00,$0.00,$0.00,"-$6,672,089.00","-$6,672,089.00","-$6,672,089.00",Currency,2011-09-29,0.40%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.03,1,100.00%,35%,35%,1099,$71.24,$72.93,$72.42,$72.44,61.48,B+,C+,A,A-,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DJPY,VelocityShares Daily 4x Long USD vs JPY ETN,Currency,"$3,479,784.00",-0.13%,837,$23.01,2.18%,No,4x,0.04%,4.45%,6.43%,N/A,N/A,$0.00,$0.00,$0.00,"-$143,621.40","-$143,621.40","-$143,621.40",Leveraged Currency,2017-12-12,1.50%,N/A,$0.00,N/A,N/A,0.00%,0.00,1.10,1,100.00%,39%,20%,1099,$21.65,$23.39,$23.01,$23.01,46.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
UCHF,VelocityShares Daily 4x Long CHF vs USD ETN,Currency,"$3,387,024.00",-6.26%,562,$20.98,-0.33%,No,4x,-1.36%,-4.48%,-34.60%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$74.00,$74.00,Leveraged Currency,2017-12-12,1.50%,N/A,$0.00,N/A,N/A,0.00%,0.00,1.60,1,100.00%,39%,20%,1099,$20.33,$22.87,$20.97,$21.00,43.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
UGBP,VelocityShares Daily 4x Long GBP vs USD ETN,Currency,"$3,083,910.00",9.66%,"4,533",$20.67,-1.10%,No,4x,-4.04%,10.53%,-35.75%,N/A,N/A,$0.00,$0.00,$0.00,"-$218,380.00","-$218,380.00","-$218,380.00",Leveraged Currency,2017-12-12,1.50%,N/A,$0.00,N/A,N/A,0.00%,0.00,1.64,1,100.00%,39%,20%,1099,$18.07,$21.74,$20.65,$20.69,56.61,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
UAUD,VelocityShares Daily 4x Long AUD vs USD ETN,Currency,"$2,850,082.00",11.47%,"1,104",$19.88,-1.14%,No,4x,3.70%,7.60%,-39.11%,N/A,N/A,$0.00,$0.00,$0.00,"-$341,302.70","-$342,334.45","-$342,334.45",Leveraged Currency,2017-12-12,1.50%,N/A,$0.00,N/A,N/A,0.00%,0.00,1.48,1,100.00%,39%,20%,1099,$18.19,$20.05,$19.85,$19.89,55.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEUR,VelocityShares Daily 4x Long USD vs EUR ETN,Currency,"$2,828,655.00",0.76%,"4,669",$29.30,-0.44%,No,4x,-1.38%,-1.45%,49.03%,N/A,N/A,$0.00,$0.00,$0.00,"-$1,800,351.10","-$1,800,351.10","-$1,800,351.10",Leveraged Currency,2017-12-12,1.50%,N/A,$0.00,N/A,N/A,0.00%,0.00,1.18,1,100.00%,39%,20%,1099,$28.39,$30.66,N/A,N/A,48.30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
UEUR,VelocityShares Daily 4x Long EUR vs USD ETN,Currency,"$2,675,242.00",-1.21%,"5,998",$19.56,0.46%,No,4x,1.29%,1.14%,-36.03%,N/A,N/A,$0.00,$0.00,$0.00,"-$510,309.20","-$510,309.20","-$510,309.20",Leveraged Currency,2017-12-12,1.50%,N/A,$0.00,N/A,N/A,0.00%,0.00,1.24,1,100.00%,39%,20%,1099,$18.74,$20.19,N/A,N/A,50.89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
URR,Market Vectors Double Long Euro ETN,Currency,"$1,357,632.00",-2.49%,326,$16.84,0.54%,No,2x,2.09%,-0.59%,-18.53%,-1.75%,-41.32%,$0.00,$0.00,$0.00,$0.00,"-$994,388.29","-$34,423,958.29",Leveraged Currency,2008-05-07,0.65%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.28,1,100.00%,35%,35%,1099,$16.27,$17.12,$16.37,$17.08,50.47,A+,B+,A+,A-,C+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
INR,Market Vectors-Rupee/USD ETN,Currency,"$985,305.00",-1.00%,250,$40.46,-0.27%,No,No,-0.27%,-0.78%,-10.41%,12.08%,24.53%,$0.00,$0.00,$0.00,$0.00,"-$327,782.93","-$898,202.93",Currency,2008-03-18,0.55%,N/A,$0.00,N/A,N/A,0.00%,0.00,-0.01,1,100.00%,35%,35%,1099,$39.44,$42.47,$40.46,$40.46,51.23,C,B,B-,B-,C,C+,N/A,N/A,N/A,N/A,N/A,N/A,N/A
