Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
ASHR,Xtrackers Harvest CSI 300 China A-Shares Fund,Equity,"US$1,241,771,911.00 ",10.31%,"2,414,779",US$24.19 ,-0.25%,No,No,1.30%,7.51%,-26.88%,12.22%,9.85%,"US$85,694,331.00 ","US$41,372,100.00 ","US$85,694,331.00 ","US$745,022,288.00 ","US$963,190,948.12 ","US$866,379,011.61 ",China Equities,6/11/2013,0.66%,N/A,US$0.29 ,7/12/2018,US$0.29 ,1.22%,10.84,1.11,300,25.25%,35%,15%,1099,US$22.18 ,US$24.35 ,N/A,N/A,60.33,C+,A,C,A,C+,C,N/A,2.94,8.33%,0.72%,414.45,6.07%,4.44%
GXC,SPDR S&P China ETF,Equity,"US$1,158,146,085.00 ",12.26%,"210,085",US$95.21 ,-0.48%,No,No,2.20%,11.55%,-17.72%,57.46%,48.13%,"US$75,765,110.00 ","US$73,898,688.00 ","US$110,049,550.00 ","US$59,627,700.00 ","US$57,345,519.00 ","US$124,135,080.00 ",China Equities,23/3/2007,0.59%,2 Platforms,US$1.72 ,24/12/2018,US$1.16 ,1.82%,11.06,1.19,345,49.44%,35%,15%,1099,US$84.72 ,US$96.00 ,N/A,N/A,62.64,A,A-,A,B-,A-,B,A,3.16,18.33%,1.44%,299.53,1.29%,6.40%
AIA,iShares S&P Asia ETF,Equity,"US$1,056,044,157.00 ",8.75%,"100,411",US$60.14 ,-0.82%,No,No,0.96%,9.13%,-13.23%,64.24%,53.53%,"US$25,312,300.50 ","US$8,866,909.50 ","US$14,489,914.50 ","US$368,562,236.50 ","US$674,531,986.50 ","US$768,256,986.50 ",Asia Pacific Equities,13/11/2007,0.50%,N/A,US$1.38 ,18/12/2018,US$1.05 ,2.28%,10.57,0.99,62,57.20%,35%,15%,1099,US$54.47 ,US$60.92 ,US$59.98 ,US$60.27 ,61.67,A-,B,A-,A-,A,B+,B-,4.99,53.96%,32.99%,148.75,3.83%,3.50%
INDY,iShares India 50 ETF,Equity,"US$756,465,621.00 ",-2.58%,"128,015",US$34.41 ,-1.29%,No,No,-0.84%,-2.69%,-9.65%,35.22%,59.50%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$369,981,224.50)","(US$145,681,018.00)","US$96,043,482.00 ",Asia Pacific Equities,18/11/2009,0.92%,Fidelity,US$0.21 ,28/12/2018,US$0.01 ,0.59%,20.13,0.8,53,58.04%,35%,15%,1099,US$34.04 ,US$35.31 ,US$34.29 ,US$34.65 ,49.33,B-,A-,C,C+,A-,C,B-,5.14,72.87%,37.05%,586.06,11.02%,3.24%
EIDO,iShares MSCI Indonesia ETF,Equity,"US$693,550,794.00 ",10.64%,"1,585,174",US$27.46 ,-0.79%,No,No,0.51%,5.78%,-5.08%,32.76%,27.51%,"US$97,984,847.50 ","(US$14,505.00)","US$89,307,465.50 ","US$151,588,287.00 ","US$331,562,349.00 ","US$318,093,131.00 ",Asia Pacific Equities,5/5/2010,0.59%,N/A,US$0.49 ,18/12/2018,US$0.05 ,1.85%,16.42,0.67,85,62.14%,35%,15%,1099,US$25.78 ,US$27.62 ,US$27.31 ,US$27.58 ,63.36,A-,A,B+,A,C+,C+,B,4.4,39.77%,16.15%,480.62,4.38%,8.14%
EWM,iShares MSCI Malaysia ETF,Equity,"US$559,413,805.00 ",2.62%,"1,280,311",US$30.55 ,-0.68%,No,No,-0.29%,1.63%,-10.84%,9.44%,-13.26%,"US$67,736,823.75 ","US$11,377,944.00 ","US$67,736,823.75 ","(US$9,234,754.50)","US$380,715,581.25 ","US$70,106,831.25 ",Asia Pacific Equities,12/3/1996,0.47%,N/A,US$1.14 ,18/12/2018,US$0.51 ,3.78%,15.72,0.65,59,54.48%,35%,15%,1099,US$29.83 ,US$30.75 ,N/A,N/A,56.38,B+,A,A-,C,C,A,C+,5.23,47.76%,39.54%,568.36,6.10%,4.25%
EDIV,SPDR S&P Emerging Markets Dividend ETF,Equity,"US$554,093,488.00 ",9.11%,"131,495",US$32.57 ,-0.70%,No,No,1.40%,6.06%,-5.21%,57.66%,12.34%,"US$113,707,992.00 ","US$11,110,501.00 ","US$113,707,992.00 ","US$118,874,483.00 ","US$244,295,340.00 ","US$163,253,814.50 ",Emerging Markets Equities,23/2/2011,0.49%,Charles Schwab,US$1.02 ,21/12/2018,US$0.10 ,3.18%,9.4,0.82,99,26.70%,35%,15%,1099,US$30.41 ,US$32.75 ,US$32.47 ,US$32.66 ,64.28,A-,B+,A,C+,B,A,B,4.84,2.59%,29.10%,450.49,2.16%,3.36%
FEM,First Trust Emerging Markets AlphaDEX Fund,Equity,"US$548,759,085.00 ",10.91%,"292,469",US$25.32 ,-0.35%,No,No,2.47%,9.14%,-14.04%,61.35%,26.57%,"US$47,991,087.50 ","US$7,472,667.00 ","US$47,991,087.50 ","US$113,222,135.00 ","US$424,953,945.50 ","US$269,563,175.03 ",Emerging Markets Equities,19/4/2011,0.80%,N/A,US$0.80 ,18/12/2018,US$0.07 ,3.21%,8.51,1.02,151,14.03%,35%,15%,1099,US$22.95 ,US$25.44 ,N/A,N/A,66.16,A-,B+,C+,A-,B,A-,B+,3.29,0.93%,2.04%,1304.04,1.98%,2.28%
THD,iShares MSCI Thailand ETF,Equity,"US$522,279,232.00 ",9.75%,"249,144",US$90.88 ,-0.02%,No,No,1.92%,6.19%,-6.49%,59.94%,58.33%,"(US$672,674.50)","(US$13,262,936.50)","(US$672,674.50)","US$137,615,245.50 ","US$176,456,302.50 ","(US$65,187,574.50)",Asia Pacific Equities,26/3/2008,0.59%,N/A,US$2.13 ,18/12/2018,US$0.60 ,2.36%,12.92,0.66,120,52.03%,35%,15%,1099,US$83.63 ,US$91.00 ,US$90.48 ,US$91.33 ,65.75,A-,A-,B,B+,B+,B+,B+,5.72,95.47%,56.59%,459.45,0.96%,4.74%
CQQQ,Invesco China Technology ETF,Equity,"US$507,939,286.00 ",13.36%,"255,698",US$44.63 ,-0.60%,No,No,1.16%,12.11%,-28.92%,46.95%,34.31%,"US$10,153,665.50 ",US$0.00 ,"US$4,205,198.00 ","US$183,498,680.00 ","US$545,312,728.00 ","US$516,923,780.50 ",China Equities,8/12/2009,0.70%,Charles Schwab,US$0.17 ,24/12/2018,US$0.17 ,0.38%,22.9,1.28,72,58.60%,35%,15%,1099,US$39.67 ,US$45.15 ,N/A,N/A,58.46,B-,B,C+,A-,C+,A-,B-,3.19,1.07%,1.55%,60.06,0.67%,4.18%
EWX,SPDR S&P Emerging Small Cap ETF,Equity,"US$499,190,541.00 ",7.40%,"104,447",US$44.00 ,-0.70%,No,No,1.29%,5.44%,-16.69%,35.13%,15.64%,"US$17,101,554.00 ","US$8,617,974.00 ","US$17,101,554.00 ","US$55,196,785.00 ","US$140,193,985.00 ","(US$117,231,841.00)",Emerging Markets Equities,12/5/2008,0.65%,2 Platforms,US$1.33 ,24/12/2018,US$0.89 ,3.05%,10.07,0.83,1073,3.70%,35%,15%,1099,US$41.43 ,US$44.12 ,US$43.91 ,US$44.12 ,61.58,A,B+,B,A-,A,B+,A,N/A,N/A,N/A,N/A,N/A,N/A
EEMA,iShares MSCI Emerging Markets Asia ETF,Equity,"US$474,525,107.00 ",8.13%,"111,945",US$65.80 ,-0.53%,No,No,1.59%,7.48%,-14.43%,47.33%,33.78%,"US$14,935,014.50 ",US$0.00 ,US$0.00 ,"(US$167,244,160.00)","US$296,462,481.50 ","US$403,216,481.50 ",Asia Pacific Equities,8/2/2012,0.50%,N/A,US$1.32 ,18/12/2018,US$0.99 ,1.99%,11.84,0.92,777,31.37%,39%,20%,1099,US$60.29 ,US$66.02 ,N/A,N/A,61.81,A-,B,A-,B,A-,C+,A,4.23,21.05%,12.39%,333.33,2.88%,5.07%
ESGE,iShares ESG MSCI EM ETF,Equity,"US$472,100,460.00 ",10.60%,"148,216",US$33.92 ,-0.38%,No,No,1.98%,9.03%,-12.78%,N/A,N/A,"US$13,203,688.00 ","US$13,203,688.00 ","US$13,203,688.00 ","US$280,014,578.50 ","US$470,379,783.00 ","US$470,379,783.00 ",Emerging Markets Equities,28/6/2016,0.25%,N/A,US$0.67 ,18/12/2018,US$0.42 ,1.97%,12.12,0.69,309,25.81%,39%,20%,1099,US$30.62 ,US$34.13 ,US$33.82 ,US$33.99 ,64.73,N/A,N/A,A,N/A,N/A,N/A,N/A,6,96.74%,66.20%,225.82,0.58%,6.75%
JHEM,John Hancock Multifactor Emerging Markets ETF,Equity,"US$460,556,878.00 ",9.56%,"316,707",US$25.44 ,-0.70%,No,No,1.39%,7.68%,N/A,N/A,N/A,"US$150,041,640.00 ","US$150,041,640.00 ","US$150,041,640.00 ","US$433,814,249.00 ","US$433,814,249.00 ","US$433,814,249.00 ",Emerging Markets Equities,27/9/2018,0.55%,N/A,US$0.05 ,24/12/2018,US$0.05 ,0.19%,12.22,1.37,527,24.98%,39%,20%,1099,US$23.37 ,US$25.63 ,US$25.41 ,US$25.46 ,60.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.24,21.63%,12.50%,393.19,3.55%,3.51%
GMF,SPDR S&P Emerging Asia Pacific ETF,Equity,"US$450,631,521.00 ",7.25%,"33,716",US$94.12 ,-0.64%,No,No,1.01%,6.40%,-14.19%,47.60%,46.22%,"US$9,088,816.00 ",US$0.00 ,"US$9,088,816.00 ","US$19,873,492.00 ","(US$2,390,609.00)","US$72,311,485.00 ",Asia Pacific Equities,23/3/2007,0.49%,Charles Schwab,US$1.99 ,24/12/2018,US$1.47 ,2.12%,12.66,0.95,726,28.61%,35%,15%,1099,US$87.71 ,US$94.62 ,N/A,N/A,59.63,A-,A-,B+,B-,A,C+,A,4.16,15.58%,10.91%,408.87,2.65%,5.19%
EMQQ,Emerging Markets Internet & Ecommerce ETF,Equity,"US$360,529,278.00 ",13.67%,"149,611",US$30.36 ,-0.46%,No,No,2.08%,10.16%,-26.76%,46.37%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$27,877,700.00)","US$392,186,960.50 ","US$403,956,960.50 ",Emerging Markets Equities,12/11/2014,0.86%,N/A,US$0.00 ,26/12/2017,US$0.14 ,0.00%,0,1.27,58,60.63%,35%,15%,1099,US$27.44 ,US$30.59 ,N/A,N/A,59.5,B-,B-,C,A,B-,C,C+,3.36,2.14%,2.34%,20.16,0.00%,0.92%
YINN,Direxion Daily China 3x Bull Shares,Equity,"US$353,437,752.00 ",28.81%,"2,853,314",US$22.40 ,-2.69%,No,3x,3.80%,26.41%,-52.59%,94.08%,6.25%,"US$1,951,020.00 ","(US$16,108,472.00)","US$1,951,020.00 ","US$161,815,160.00 ","US$147,003,328.01 ","US$300,367,836.41 ",Leveraged Equities,3/12/2009,1.34%,N/A,US$0.18 ,27/12/2018,US$0.04 ,0.77%,8.81,3.43,2,100.00%,35%,15%,1099,US$16.95 ,US$22.81 ,US$22.11 ,US$22.64 ,60.31,B,A-,A-,C,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
VNM,VanEck Vectors Vietnam ETF,Equity,"US$343,142,786.00 ",5.69%,"220,295",US$15.59 ,-1.58%,No,No,-1.39%,4.56%,-19.36%,16.45%,-17.63%,"US$12,343,354.50 ","US$11,581,392.50 ","US$12,343,354.50 ","(US$6,350,782.00)","(US$24,771,162.00)","US$76,108,037.50 ",Asia Pacific Equities,11/8/2009,0.66%,N/A,US$0.12 ,20/12/2018,US$0.12 ,0.79%,20.52,0.85,26,58.96%,35%,15%,1099,US$14.80 ,US$15.99 ,US$15.48 ,US$15.70 ,53.3,B,A-,C+,C+,B,A-,C,N/A,N/A,N/A,N/A,N/A,N/A
KBA,KraneShares Bosera MSCI China A Share ETF,Equity,"US$331,199,070.00 ",10.67%,"123,752",US$27.07 ,-0.48%,No,No,1.12%,7.51%,-28.48%,0.89%,N/A,"US$16,989,258.50 ","US$11,918,308.50 ","US$16,989,258.50 ","US$115,304,331.50 ","US$409,000,393.00 ","US$402,029,382.02 ",China Equities,4/3/2014,0.60%,N/A,US$0.00 ,19/12/2017,US$0.18 ,0.00%,11.68,1.19,234,25.34%,35%,15%,1099,US$24.81 ,US$27.28 ,N/A,N/A,58.85,C+,B,C,A,C+,C,N/A,2.82,5.83%,0.49%,496.92,9.02%,4.67%
EMGF,iShares Edge MSCI Multifactor Emerging Markets ETF,Equity,"US$269,744,761.00 ",11.21%,"100,795",US$43.07 ,-0.21%,No,No,2.47%,10.29%,-15.47%,47.37%,N/A,"(US$22,976,916.00)",US$0.00 ,US$0.00 ,"US$156,481,604.00 ","US$299,725,668.00 ","US$299,725,668.00 ",Foreign Large Cap Equities,8/12/2015,0.45%,N/A,US$1.06 ,18/12/2018,US$0.73 ,2.48%,10,0.89,195,24.52%,39%,20%,1099,US$38.49 ,US$43.26 ,US$42.84 ,US$43.20 ,65.48,N/A,N/A,B-,N/A,N/A,N/A,B+,4.1,12.67%,9.92%,552.38,1.03%,7.02%
EDC,Direxion Daily Emerging Markets Bull 3X Shares,Equity,"US$261,724,261.00 ",28.95%,"306,929",US$80.97 ,-2.25%,No,3x,3.65%,23.62%,-46.50%,112.68%,-5.36%,"(US$9,781,091.00)",US$0.00 ,"(US$25,314,939.00)","US$40,847,566.00 ","(US$25,643,710.48)","(US$76,615,604.85)",Leveraged Equities,17/12/2008,1.26%,N/A,US$0.49 ,27/12/2018,US$0.02 ,0.59%,10.5,2.79,2,100.00%,35%,15%,1099,US$63.28 ,US$82.47 ,US$80.36 ,US$81.53 ,61.62,B,A-,B,C,C+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EPHE,iShares MSCI Philippines ETF,Equity,"US$247,581,035.00 ",9.41%,"358,368",US$34.88 ,0.03%,No,No,0.40%,2.74%,-6.74%,9.63%,16.57%,"US$45,621,863.00 ","US$1,727,258.00 ","US$45,621,863.00 ","US$69,383,137.50 ","US$20,336,977.50 ","(US$35,280,522.50)",Asia Pacific Equities,28/9/2010,0.59%,N/A,US$0.14 ,18/12/2018,US$0.02 ,0.42%,18.08,0.55,47,64.37%,35%,15%,1099,US$33.59 ,US$35.25 ,US$34.61 ,US$35.37 ,62.61,B,A-,B,B-,B+,C,C+,3.41,1.49%,2.59%,339.3,5.25%,2.32%
SMIN,iShares MSCI India Small-Cap ETF,Equity,"US$242,985,592.00 ",-6.64%,"64,506",US$36.01 ,-1.23%,No,No,-1.75%,-7.55%,-28.74%,24.77%,93.60%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$20,323,659.00)","US$208,608,728.00 ","US$274,825,228.00 ",Asia Pacific Equities,8/2/2012,0.77%,N/A,US$0.65 ,19/6/2018,US$0.65 ,1.78%,18.37,0.8,262,15.69%,35%,15%,1099,US$35.47 ,US$39.20 ,US$35.87 ,US$36.22 ,41.95,B,B,C+,C+,B+,C,A-,N/A,N/A,N/A,N/A,N/A,N/A
PIN,Invesco India ETF,Equity,"US$201,982,100.00 ",-2.48%,"58,503",US$23.57 ,-1.22%,No,No,-0.34%,-2.16%,-11.89%,30.89%,47.92%,"(US$9,448,264.00)",US$0.00 ,"(US$9,448,264.00)","(US$68,046,286.00)","(US$218,078,405.50)","(US$231,640,410.00)",Asia Pacific Equities,5/3/2008,0.79%,Charles Schwab,US$0.23 ,24/12/2018,US$0.23 ,0.99%,20.17,0.73,51,54.77%,35%,15%,1099,US$23.29 ,US$24.10 ,US$23.47 ,US$23.71 ,49.69,B,A,C,B-,B+,C,B-,N/A,N/A,N/A,N/A,N/A,N/A
PGJ,Invesco Golden Dragon China ETF,Equity,"US$189,191,172.00 ",16.67%,"19,800",US$36.78 ,-0.19%,No,No,2.17%,13.00%,-23.96%,33.15%,33.10%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$28,253,917.00)","(US$1,901,496.50)","(US$132,638,315.50)",China Equities,9/12/2004,0.70%,N/A,US$0.10 ,24/9/2018,US$0.07 ,0.27%,27.55,1.23,65,61.03%,35%,15%,1099,US$32.45 ,US$37.04 ,US$36.56 ,US$37.02 ,61.1,B-,B,B-,C+,A,C+,B,2.1,1.67%,0.09%,66.41,0.16%,3.51%
PIE,Invesco DWA Emerging Markets Momentum ETF,Equity,"US$174,215,503.00 ",7.33%,"89,877",US$16.70 ,-0.36%,No,No,1.77%,5.63%,-20.51%,24.29%,7.22%,"(US$8,930,317.00)",US$0.00 ,"(US$8,930,317.00)","(US$24,323,304.50)","US$8,962,970.50 ","(US$67,357,863.00)",Emerging Markets Equities,28/12/2007,0.90%,Charles Schwab,US$0.52 ,24/12/2018,US$0.19 ,3.11%,16.08,0.8,101,24.05%,35%,15%,1099,US$15.58 ,US$16.66 ,N/A,N/A,60.31,B,B+,C,B-,A,C,B,4.78,70.23%,27.43%,618.75,0.00%,3.33%
SCIF,VanEck Vectors India Small-Cap Index ETF,Equity,"US$173,927,569.00 ",-8.04%,"43,006",US$38.99 ,-1.94%,No,No,-2.95%,-8.65%,-40.11%,2.84%,42.05%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$87,236,560.50)","US$14,238,098.00 ","US$19,784,401.79 ",Asia Pacific Equities,24/8/2010,0.72%,N/A,US$0.05 ,20/12/2018,US$0.05 ,0.12%,14.58,0.95,205,17.66%,35%,15%,1099,US$38.53 ,US$43.60 ,US$38.78 ,US$39.32 ,40.77,B,B+,C,C,C+,A-,B+,N/A,N/A,N/A,N/A,N/A,N/A
UEVM,USAA MSCI Emerging Markets Value Momentum Blend Index ETF,Equity,"US$172,657,596.00 ",7.98%,"6,084",US$45.06 ,-0.73%,No,No,1.17%,7.01%,-16.12%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$91,417,931.50 ","US$185,588,208.00 ","US$185,588,208.00 ",Foreign Large Cap Equities,24/10/2017,0.45%,N/A,US$0.98 ,17/12/2018,US$0.27 ,2.20%,7.24,0.67,234,11.47%,39%,20%,1099,US$41.57 ,US$45.43 ,US$45.01 ,US$45.08 ,61.51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.88,5.58%,6.74%,507.16,4.35%,6.80%
